delta,fps,pixel,timestamp,device_type,cpu,memory,consumption,gpu
45.27711868286133,15,1080,2024-02-16 16:53:45.049792,Xavier,27.1,60.1778030535717,6,35
45.28498649597168,15,1080,2024-02-16 16:53:45.132251,Xavier,30.0,60.1778030535717,6,35
45.30835151672363,15,1080,2024-02-16 16:53:45.214829,Xavier,27.1,60.17825892961445,6,35
45.67313194274902,15,1080,2024-02-16 16:53:45.298478,Xavier,32.7,60.17757511555033,6,35
48.42424392700195,15,1080,2024-02-16 16:53:45.385653,Xavier,47.1,60.175352719841946,7,35
48.32935333251953,15,1080,2024-02-16 16:53:45.469450,Xavier,48.0,60.18811724903881,7,35
47.91688919067383,15,1080,2024-02-16 16:53:45.551564,Xavier,38.0,60.19125139683269,6,35
47.08218574523926,15,1080,2024-02-16 16:53:45.633172,Xavier,34.8,60.18811724903881,6,35
45.10784149169922,15,1080,2024-02-16 16:53:45.714281,Xavier,31.3,60.187547403985384,6,35
50.595760345458984,15,1080,2024-02-16 16:53:45.803853,Xavier,28.3,60.18731946596401,6,35
48.09427261352539,15,1080,2024-02-16 16:53:45.883932,Xavier,33.3,60.188801063102936,6,35
46.09560966491699,15,1080,2024-02-16 16:53:45.964541,Xavier,32.7,60.188801063102936,6,35
46.35906219482422,15,1080,2024-02-16 16:53:46.049446,Xavier,30.8,60.188801063102936,6,35
45.332908630371094,15,1080,2024-02-16 16:53:46.131219,Xavier,27.1,60.188801063102936,6,35
45.2880859375,15,1080,2024-02-16 16:53:46.214106,Xavier,30.6,60.188801063102936,6,35
45.2268123626709,15,1080,2024-02-16 16:53:46.298452,Xavier,30.6,60.188801063102936,6,35
51.55801773071289,15,1080,2024-02-16 16:53:46.388178,Xavier,48.1,60.178372898625135,7,35
57.02567100524902,15,1080,2024-02-16 16:53:46.477911,Xavier,49.1,60.19318887001436,7,35
50.95839500427246,15,1080,2024-02-16 16:53:46.554180,Xavier,37.0,60.19318887001436,6,35
49.02052879333496,15,1080,2024-02-16 16:53:46.634710,Xavier,38.3,60.19723476989371,6,35
45.69888114929199,15,1080,2024-02-16 16:53:46.715392,Xavier,29.8,60.19723476989371,6,35
46.225547790527344,15,1080,2024-02-16 16:53:46.798404,Xavier,31.4,60.19723476989371,6,35
45.499563217163086,15,1080,2024-02-16 16:53:46.880424,Xavier,29.2,60.19620904879754,6,35
44.26407814025879,15,1080,2024-02-16 16:53:46.962661,Xavier,25.5,60.19620904879754,6,35
44.696807861328125,15,1080,2024-02-16 16:53:47.046071,Xavier,34.6,60.19620904879754,6,35
45.0136661529541,15,1080,2024-02-16 16:53:47.128728,Xavier,30.0,60.19620904879754,6,35
45.85075378417969,15,1080,2024-02-16 16:53:47.212240,Xavier,27.1,60.19598111077617,6,35
44.52347755432129,15,1080,2024-02-16 16:53:47.293265,Xavier,32.0,60.19598111077617,6,35
46.7982292175293,15,1080,2024-02-16 16:53:47.379239,Xavier,46.0,60.18840217156553,7,35
47.807931900024414,15,1080,2024-02-16 16:53:47.464443,Xavier,50.9,60.18652168288921,7,35
46.84138298034668,15,1080,2024-02-16 16:53:47.546070,Xavier,31.1,60.187946295522785,6,35
56.74004554748535,15,1080,2024-02-16 16:53:47.638465,Xavier,38.2,60.187946295522785,6,35
53.949594497680664,15,1080,2024-02-16 16:53:47.718274,Xavier,34.0,60.18771835750141,6,35
47.084808349609375,15,1080,2024-02-16 16:53:47.796913,Xavier,31.9,60.18771835750141,6,35
49.72124099731445,15,1080,2024-02-16 16:53:47.882224,Xavier,27.5,60.186122791351806,6,35
46.57411575317383,15,1080,2024-02-16 16:53:47.961935,Xavier,29.8,60.185325008277005,6,35
45.4709529876709,15,1080,2024-02-16 16:53:48.043291,Xavier,26.1,60.18509707025562,6,35
45.25947570800781,15,1080,2024-02-16 16:53:48.125389,Xavier,27.7,60.18509707025562,6,35
44.9521541595459,15,1080,2024-02-16 16:53:48.207493,Xavier,30.0,60.18509707025562,6,35
44.7537899017334,15,1080,2024-02-16 16:53:48.290764,Xavier,30.0,60.18509707025562,6,35
46.446800231933594,15,1080,2024-02-16 16:53:48.375313,Xavier,46.9,60.185325008277005,7,35
50.63033103942871,15,1080,2024-02-16 16:53:48.463841,Xavier,49.1,60.19991304164485,7,35
46.50092124938965,15,1080,2024-02-16 16:53:48.543212,Xavier,37.5,60.2019644838372,6,35
47.55234718322754,15,1080,2024-02-16 16:53:48.627806,Xavier,32.7,60.19917224307538,6,35
45.90654373168945,15,1080,2024-02-16 16:53:48.708548,Xavier,31.3,60.19883033604333,6,35
45.17340660095215,15,1080,2024-02-16 16:53:48.790585,Xavier,30.8,60.19962811911813,6,35
45.34339904785156,15,1080,2024-02-16 16:53:48.873231,Xavier,30.6,60.19273299397161,6,35
45.75085639953613,15,1080,2024-02-16 16:53:48.956033,Xavier,30.0,60.19341680803573,6,35
46.37575149536133,15,1080,2024-02-16 16:53:49.039204,Xavier,30.0,60.19318887001436,6,35
46.113014221191406,15,1080,2024-02-16 16:53:49.121454,Xavier,31.3,60.19296093199298,6,35
47.565460205078125,15,1080,2024-02-16 16:53:49.205267,Xavier,25.5,60.191365365843374,6,35
47.92046546936035,15,1080,2024-02-16 16:53:49.288437,Xavier,32.7,60.190909489800624,6,35
49.560546875,15,1080,2024-02-16 16:53:49.374170,Xavier,50.0,60.18464119421289,7,35
50.853729248046875,15,1080,2024-02-16 16:53:49.460645,Xavier,46.2,60.18817423354415,7,35
48.55942726135254,15,1080,2024-02-16 16:53:49.542731,Xavier,36.7,60.18418531817014,6,35
57.76095390319824,15,1080,2024-02-16 16:53:49.639375,Xavier,37.9,60.18418531817014,6,35
49.039602279663086,15,1080,2024-02-16 16:53:49.713886,Xavier,32.6,60.18395738014877,6,35
47.27983474731445,15,1080,2024-02-16 16:53:49.794606,Xavier,31.9,60.18350150410602,6,35
46.457767486572266,15,1080,2024-02-16 16:53:49.876878,Xavier,30.6,60.18418531817014,6,35
52.49953269958496,15,1080,2024-02-16 16:53:49.965468,Xavier,30.8,60.18372944212739,6,35
48.75802993774414,15,1080,2024-02-16 16:53:50.045078,Xavier,34.0,60.18372944212739,6,35
46.63658142089844,15,1080,2024-02-16 16:53:50.126644,Xavier,31.3,60.18327356608465,6,35
48.934221267700195,15,1080,2024-02-16 16:53:50.212007,Xavier,28.6,60.1828176900419,6,35
46.35334014892578,15,1080,2024-02-16 16:53:50.292666,Xavier,28.6,60.18236181399915,6,35
47.12080955505371,15,1080,2024-02-16 16:53:50.376571,Xavier,49.0,60.18954186167239,7,35
47.94645309448242,15,1080,2024-02-16 16:53:50.460986,Xavier,50.0,60.19609507978686,7,35
47.197580337524414,15,1080,2024-02-16 16:53:50.542957,Xavier,35.4,60.191365365843374,6,35
50.054311752319336,15,1080,2024-02-16 16:53:50.629126,Xavier,30.6,60.19113742782201,6,35
46.76365852355957,15,1080,2024-02-16 16:53:50.708117,Xavier,31.2,60.19022567573651,6,35
47.631263732910156,15,1080,2024-02-16 16:53:50.791549,Xavier,31.4,60.18976979969376,6,35
48.29120635986328,15,1080,2024-02-16 16:53:50.874944,Xavier,32.0,60.190909489800624,6,35
47.46294021606445,15,1080,2024-02-16 16:53:50.958902,Xavier,28.0,60.19068155177926,6,35
48.15244674682617,15,1080,2024-02-16 16:53:51.042870,Xavier,30.0,60.19022567573651,6,35
48.52628707885742,15,1080,2024-02-16 16:53:51.125628,Xavier,30.0,60.19022567573651,6,35
48.888206481933594,15,1080,2024-02-16 16:53:51.208426,Xavier,28.6,60.18999773771514,6,35
