size,delta,device_type,cpu,memory,consumption,timestamp,gpu
50,29,PC,3,18,72,2024-03-19 17:28:39.976858,0
50,28,PC,0,18,69,2024-03-19 17:28:40.007850,0
50,28,PC,0,18,69,2024-03-19 17:28:40.037877,0
50,27,PC,0,18,69,2024-03-19 17:28:40.066961,0
50,27,PC,0,18,69,2024-03-19 17:28:40.096470,0
50,27,PC,0,18,69,2024-03-19 17:28:40.124477,0
50,29,PC,3,18,72,2024-03-19 17:28:40.155505,0
50,31,PC,0,18,69,2024-03-19 17:28:40.190014,0
50,28,PC,0,18,69,2024-03-19 17:28:40.220021,0
50,28,PC,0,18,69,2024-03-19 17:28:40.250055,0
50,27,PC,0,18,69,2024-03-19 17:28:40.279576,0
50,28,PC,0,18,69,2024-03-19 17:28:40.309606,0
50,27,PC,0,18,69,2024-03-19 17:28:40.338709,0
50,28,PC,0,18,69,2024-03-19 17:28:40.368714,0
50,30,PC,0,18,69,2024-03-19 17:28:40.401250,0
50,29,PC,0,18,69,2024-03-19 17:28:40.433352,0
50,27,PC,0,18,69,2024-03-19 17:28:40.462356,0
50,27,PC,0,18,69,2024-03-19 17:28:40.491885,0
50,27,PC,0,18,69,2024-03-19 17:28:40.520983,0
50,29,PC,0,18,69,2024-03-19 17:28:40.551990,0
50,28,PC,0,18,69,2024-03-19 17:28:40.582496,0
50,29,PC,0,18,69,2024-03-19 17:28:40.614523,0
50,28,PC,0,18,69,2024-03-19 17:28:40.645607,0
50,27,PC,0,18,69,2024-03-19 17:28:40.675113,0
50,28,PC,0,18,69,2024-03-19 17:28:40.704120,0
50,28,PC,0,18,69,2024-03-19 17:28:40.734127,0
50,32,PC,0,18,69,2024-03-19 17:28:40.768877,0
50,31,PC,0,18,69,2024-03-19 17:28:40.802430,0
50,29,PC,0,18,69,2024-03-19 17:28:40.834461,0
50,28,PC,0,18,69,2024-03-19 17:28:40.864589,0
50,27,PC,0,18,69,2024-03-19 17:28:40.894097,0
50,30,PC,0,18,69,2024-03-19 17:28:40.926105,0
50,27,PC,0,18,69,2024-03-19 17:28:40.955131,0
50,26,PC,0,18,69,2024-03-19 17:28:40.983714,0
50,27,PC,0,18,69,2024-03-19 17:28:41.013738,0
50,28,PC,0,18,69,2024-03-19 17:28:41.044724,0
50,28,PC,0,18,69,2024-03-19 17:28:41.075230,0
50,29,PC,0,18,69,2024-03-19 17:28:41.106255,0
50,27,PC,3,18,72,2024-03-19 17:28:41.135330,0
50,27,PC,3,18,72,2024-03-19 17:28:41.164334,0
50,27,PC,0,18,69,2024-03-19 17:28:41.193377,0
50,27,PC,0,18,69,2024-03-19 17:28:41.222384,0
50,29,PC,0,18,69,2024-03-19 17:28:41.253392,0
50,30,PC,0,18,69,2024-03-19 17:28:41.286919,0
50,28,PC,0,18,69,2024-03-19 17:28:41.316926,0
50,28,PC,0,18,69,2024-03-19 17:28:41.346934,0
50,28,PC,0,18,69,2024-03-19 17:28:41.376439,0
50,29,PC,0,18,69,2024-03-19 17:28:41.408447,0
50,28,PC,0,18,69,2024-03-19 17:28:41.438454,0
50,30,PC,0,18,69,2024-03-19 17:28:41.470458,0
50,29,PC,0,18,69,2024-03-19 17:28:41.501986,0
50,27,PC,0,18,69,2024-03-19 17:28:41.531072,0
50,28,PC,0,18,69,2024-03-19 17:28:41.561092,0
50,27,PC,0,18,69,2024-03-19 17:28:41.590600,0
50,27,PC,0,18,69,2024-03-19 17:28:41.619607,0
50,31,PC,0,18,69,2024-03-19 17:28:41.652615,0
50,30,PC,0,18,69,2024-03-19 17:28:41.685235,0
50,29,PC,0,18,69,2024-03-19 17:28:41.716346,0
50,28,PC,0,18,69,2024-03-19 17:28:41.746353,0
50,28,PC,3,18,72,2024-03-19 17:28:41.776860,0
50,28,PC,0,18,69,2024-03-19 17:28:41.806867,0
50,27,PC,0,18,69,2024-03-19 17:28:41.835874,0
50,30,PC,0,18,69,2024-03-19 17:28:41.867878,0
50,29,PC,0,18,69,2024-03-19 17:28:41.900388,0
50,29,PC,0,18,69,2024-03-19 17:28:41.931395,0
50,28,PC,0,18,69,2024-03-19 17:28:41.961400,0
50,26,PC,0,18,69,2024-03-19 17:28:41.989933,0
50,29,PC,0,18,69,2024-03-19 17:28:42.020954,0
50,27,PC,0,18,69,2024-03-19 17:28:42.049961,0
50,29,PC,0,18,69,2024-03-19 17:28:42.081489,0
50,30,PC,0,18,69,2024-03-19 17:28:42.113496,0
50,29,PC,0,18,69,2024-03-19 17:28:42.144522,0
50,28,PC,0,18,69,2024-03-19 17:28:42.175095,0
50,27,PC,0,18,69,2024-03-19 17:28:42.204102,0
50,28,PC,0,18,69,2024-03-19 17:28:42.234109,0
50,26,PC,0,18,69,2024-03-19 17:28:42.262112,0
50,30,PC,0,18,69,2024-03-19 17:28:42.294723,0
50,30,PC,3,18,72,2024-03-19 17:28:42.326731,0
50,29,PC,0,18,69,2024-03-19 17:28:42.357756,0
50,30,PC,0,18,69,2024-03-19 17:28:42.391511,0
50,29,PC,0,18,69,2024-03-19 17:28:42.422546,0
50,27,PC,0,18,69,2024-03-19 17:28:42.451552,0
50,26,PC,3,18,72,2024-03-19 17:28:42.480076,0
50,31,PC,0,18,69,2024-03-19 17:28:42.513175,0
50,31,PC,0,18,69,2024-03-19 17:28:42.546183,0
50,28,PC,0,18,69,2024-03-19 17:28:42.576706,0
50,28,PC,0,18,69,2024-03-19 17:28:42.606810,0
50,28,PC,3,18,72,2024-03-19 17:28:42.636817,0
50,28,PC,0,18,69,2024-03-19 17:28:42.666821,0
50,26,PC,3,18,72,2024-03-19 17:28:42.695330,0
50,28,PC,0,18,69,2024-03-19 17:28:42.725356,0
50,32,PC,0,18,69,2024-03-19 17:28:42.759506,0
50,29,PC,0,18,69,2024-03-19 17:28:42.790995,0
50,28,PC,3,18,72,2024-03-19 17:28:42.821002,0
50,28,PC,6,18,74,2024-03-19 17:28:42.851027,0
50,27,PC,0,18,69,2024-03-19 17:28:42.880608,0
50,27,PC,0,18,69,2024-03-19 17:28:42.909615,0
50,27,PC,0,18,69,2024-03-19 17:28:42.939622,0
50,30,PC,0,18,69,2024-03-19 17:28:42.971628,0
50,29,PC,0,18,69,2024-03-19 17:28:43.002881,0
50,28,PC,0,18,69,2024-03-19 17:28:43.032973,0
50,27,PC,0,18,69,2024-03-19 17:28:43.061977,0
50,26,PC,3,18,72,2024-03-19 17:28:43.090485,0
50,29,PC,0,18,69,2024-03-19 17:28:43.121519,0
50,27,PC,3,18,72,2024-03-19 17:28:43.151526,0
50,29,PC,0,18,69,2024-03-19 17:28:43.183032,0
50,28,PC,0,18,69,2024-03-19 17:28:43.213062,0
50,28,PC,0,18,69,2024-03-19 17:28:43.243157,0
50,28,PC,0,18,69,2024-03-19 17:28:43.273665,0
50,27,PC,0,18,69,2024-03-19 17:28:43.302669,0
50,27,PC,0,18,69,2024-03-19 17:28:43.331676,0
50,27,PC,0,18,69,2024-03-19 17:28:43.360699,0
50,29,PC,2,18,71,2024-03-19 17:28:43.392470,0
50,30,PC,0,18,69,2024-03-19 17:28:43.425331,0
50,28,PC,0,18,69,2024-03-19 17:28:43.455358,0
50,30,PC,0,18,69,2024-03-19 17:28:43.487459,0
50,27,PC,0,18,69,2024-03-19 17:28:43.516466,0
50,26,PC,0,18,69,2024-03-19 17:28:43.544473,0
50,28,PC,0,18,69,2024-03-19 17:28:43.574910,0
50,30,PC,3,18,72,2024-03-19 17:28:43.606995,0
50,29,PC,3,18,72,2024-03-19 17:28:43.638003,0
50,27,PC,0,18,69,2024-03-19 17:28:43.667986,0
50,27,PC,0,18,69,2024-03-19 17:28:43.697495,0
50,27,PC,0,18,69,2024-03-19 17:28:43.726502,0
50,27,PC,0,18,69,2024-03-19 17:28:43.755529,0
50,27,PC,0,18,69,2024-03-19 17:28:43.785095,0
50,29,PC,0,18,69,2024-03-19 17:28:43.816103,0
50,31,PC,0,18,69,2024-03-19 17:28:43.849111,0
50,27,PC,0,18,69,2024-03-19 17:28:43.878641,0
50,27,PC,0,18,69,2024-03-19 17:28:43.907737,0
50,27,PC,0,18,69,2024-03-19 17:28:43.936743,0
50,27,PC,0,18,69,2024-03-19 17:28:43.964747,0
50,29,PC,0,18,69,2024-03-19 17:28:43.997279,0
50,29,PC,0,18,69,2024-03-19 17:28:44.028346,0
50,28,PC,0,18,69,2024-03-19 17:28:44.059352,0
50,27,PC,0,18,69,2024-03-19 17:28:44.088860,0
50,27,PC,0,18,69,2024-03-19 17:28:44.117890,0
50,27,PC,0,18,69,2024-03-19 17:28:44.146930,0
50,27,PC,0,18,69,2024-03-19 17:28:44.176436,0
50,31,PC,0,18,69,2024-03-19 17:28:44.209444,0
50,29,PC,0,18,69,2024-03-19 17:28:44.240451,0
50,29,PC,0,18,69,2024-03-19 17:28:44.271455,0
50,28,PC,0,18,69,2024-03-19 17:28:44.301982,0
50,27,PC,0,18,69,2024-03-19 17:28:44.331256,0
50,28,PC,0,18,69,2024-03-19 17:28:44.361260,0
50,27,PC,0,18,69,2024-03-19 17:28:44.391947,0
50,28,PC,3,18,72,2024-03-19 17:28:44.421962,0
50,30,PC,0,18,69,2024-03-19 17:28:44.453970,0
50,29,PC,0,18,69,2024-03-19 17:28:44.485494,0
50,28,PC,0,18,69,2024-03-19 17:28:44.515589,0
50,27,PC,0,18,69,2024-03-19 17:28:44.544632,0
50,29,PC,0,18,69,2024-03-19 17:28:44.575141,0
50,27,PC,3,18,72,2024-03-19 17:28:44.604145,0
50,31,PC,3,18,72,2024-03-19 17:28:44.637153,0
50,30,PC,0,18,69,2024-03-19 17:28:44.669264,0
50,28,PC,0,18,69,2024-03-19 17:28:44.699780,0
50,28,PC,0,18,69,2024-03-19 17:28:44.729787,0
50,28,PC,3,18,72,2024-03-19 17:28:44.759815,0
50,26,PC,0,18,69,2024-03-19 17:28:44.788321,0
50,27,PC,0,18,69,2024-03-19 17:28:44.817346,0
50,29,PC,3,18,72,2024-03-19 17:28:44.849437,0
50,29,PC,0,18,69,2024-03-19 17:28:44.880955,0
50,29,PC,0,18,69,2024-03-19 17:28:44.911962,0
50,30,PC,0,18,69,2024-03-19 17:28:44.943970,0
50,28,PC,0,18,69,2024-03-19 17:28:44.972997,0
50,28,PC,3,18,72,2024-03-19 17:28:45.002506,0
50,27,PC,0,18,69,2024-03-19 17:28:45.031513,0
50,28,PC,0,18,69,2024-03-19 17:28:45.061559,0
50,29,PC,0,18,69,2024-03-19 17:28:45.093162,0
50,29,PC,0,18,69,2024-03-19 17:28:45.125260,0
50,28,PC,0,18,69,2024-03-19 17:28:45.155267,0
50,27,PC,0,18,69,2024-03-19 17:28:45.184791,0
50,27,PC,0,18,69,2024-03-19 17:28:45.213817,0
50,28,PC,0,18,69,2024-03-19 17:28:45.243900,0
50,27,PC,0,18,69,2024-03-19 17:28:45.272904,0
50,31,PC,0,18,69,2024-03-19 17:28:45.307413,0
50,28,PC,0,18,69,2024-03-19 17:28:45.337522,0
50,28,PC,0,18,69,2024-03-19 17:28:45.368509,0
50,28,PC,0,18,69,2024-03-19 17:28:45.399272,0
50,28,PC,0,18,69,2024-03-19 17:28:45.429278,0
50,28,PC,0,18,69,2024-03-19 17:28:45.459285,0
50,28,PC,0,18,69,2024-03-19 17:28:45.489866,0
50,29,PC,0,18,69,2024-03-19 17:28:45.521874,0
50,29,PC,0,18,69,2024-03-19 17:28:45.552900,0
50,28,PC,0,18,69,2024-03-19 17:28:45.583506,0
50,27,PC,0,18,69,2024-03-19 17:28:45.612513,0
50,27,PC,0,18,69,2024-03-19 17:28:45.641520,0
50,29,PC,0,18,69,2024-03-19 17:28:45.672524,0
50,28,PC,3,18,72,2024-03-19 17:28:45.703142,0
50,30,PC,0,18,69,2024-03-19 17:28:45.735150,0
50,29,PC,0,18,69,2024-03-19 17:28:45.766176,0
50,27,PC,0,18,69,2024-03-19 17:28:45.795779,0
50,28,PC,0,18,69,2024-03-19 17:28:45.825787,0
50,27,PC,0,18,69,2024-03-19 17:28:45.854793,0
50,26,PC,3,18,72,2024-03-19 17:28:45.883265,0
50,30,PC,3,18,72,2024-03-19 17:28:45.915350,0
50,30,PC,0,18,69,2024-03-19 17:28:45.947351,0
50,29,PC,0,18,69,2024-03-19 17:28:45.978857,0
50,28,PC,3,18,72,2024-03-19 17:28:46.008864,0
50,29,PC,3,18,72,2024-03-19 17:28:46.039871,0
50,27,PC,0,18,69,2024-03-19 17:28:46.068990,0
50,26,PC,0,18,69,2024-03-19 17:28:46.097486,0
50,31,PC,0,18,69,2024-03-19 17:28:46.130494,0
50,29,PC,0,18,69,2024-03-19 17:28:46.161516,0
50,29,PC,0,18,69,2024-03-19 17:28:46.193025,0
50,28,PC,0,18,69,2024-03-19 17:28:46.223032,0
50,28,PC,0,18,69,2024-03-19 17:28:46.253060,0
50,26,PC,0,18,69,2024-03-19 17:28:46.281580,0
50,27,PC,0,18,69,2024-03-19 17:28:46.310587,0
50,29,PC,0,18,69,2024-03-19 17:28:46.341614,0
50,32,PC,0,18,69,2024-03-19 17:28:46.374685,0
50,33,PC,0,18,69,2024-03-19 17:28:46.410202,0
50,28,PC,0,18,69,2024-03-19 17:28:46.440209,0
50,27,PC,0,18,69,2024-03-19 17:28:46.469234,0
50,27,PC,3,18,72,2024-03-19 17:28:46.498743,0
50,27,PC,0,18,69,2024-03-19 17:28:46.527750,0
50,31,PC,3,18,72,2024-03-19 17:28:46.561780,0
50,28,PC,0,18,69,2024-03-19 17:28:46.593400,0
50,29,PC,0,18,69,2024-03-19 17:28:46.624407,0
50,27,PC,0,18,69,2024-03-19 17:28:46.653414,0
50,28,PC,0,18,69,2024-03-19 17:28:46.683743,0
50,28,PC,0,18,69,2024-03-19 17:28:46.713840,0
50,27,PC,0,18,69,2024-03-19 17:28:46.742847,0
50,33,PC,0,18,69,2024-03-19 17:28:46.778358,0
50,28,PC,0,18,69,2024-03-19 17:28:46.808477,0
50,29,PC,0,18,69,2024-03-19 17:28:46.840484,0
50,27,PC,0,18,69,2024-03-19 17:28:46.869509,0
50,27,PC,0,18,69,2024-03-19 17:28:46.899106,0
50,27,PC,0,18,69,2024-03-19 17:28:46.928113,0
50,27,PC,0,18,69,2024-03-19 17:28:46.957120,0
50,26,PC,0,18,69,2024-03-19 17:28:46.986644,0
50,28,PC,3,18,72,2024-03-19 17:28:47.017743,0
80,30,PC,0,18,69,2024-03-19 17:28:47.050738,0
80,30,PC,0,18,69,2024-03-19 17:28:47.083779,0
80,29,PC,0,18,69,2024-03-19 17:28:47.114787,0
80,30,PC,0,18,69,2024-03-19 17:28:47.146794,0
80,30,PC,0,18,69,2024-03-19 17:28:47.179015,0
80,31,PC,0,18,69,2024-03-19 17:28:47.212062,0
80,31,PC,0,18,69,2024-03-19 17:28:47.245141,0
80,31,PC,0,18,69,2024-03-19 17:28:47.278311,0
80,29,PC,0,18,69,2024-03-19 17:28:47.309340,0
80,29,PC,0,18,69,2024-03-19 17:28:47.340347,0
80,29,PC,0,18,69,2024-03-19 17:28:47.371352,0
80,30,PC,0,18,69,2024-03-19 17:28:47.404299,0
80,34,PC,0,18,69,2024-03-19 17:28:47.440308,0
80,31,PC,0,18,69,2024-03-19 17:28:47.473331,0
80,30,PC,0,18,69,2024-03-19 17:28:47.505472,0
80,32,PC,0,18,69,2024-03-19 17:28:47.539480,0
80,29,PC,0,18,69,2024-03-19 17:28:47.570499,0
80,28,PC,0,18,69,2024-03-19 17:28:47.600592,0
80,29,PC,0,18,69,2024-03-19 17:28:47.631599,0
80,31,PC,0,18,69,2024-03-19 17:28:47.664603,0
80,32,PC,0,18,69,2024-03-19 17:28:47.699115,0
80,31,PC,0,18,69,2024-03-19 17:28:47.732123,0
80,30,PC,3,18,72,2024-03-19 17:28:47.764127,0
80,29,PC,0,18,69,2024-03-19 17:28:47.795726,0
80,30,PC,3,18,72,2024-03-19 17:28:47.827766,0
80,32,PC,0,18,69,2024-03-19 17:28:47.861875,0
80,33,PC,0,18,69,2024-03-19 17:28:47.898382,0
80,33,PC,0,18,69,2024-03-19 17:28:47.933412,0
80,30,PC,0,18,69,2024-03-19 17:28:47.965504,0
80,29,PC,0,18,69,2024-03-19 17:28:47.997059,0
80,30,PC,0,18,69,2024-03-19 17:28:48.029066,0
80,29,PC,0,18,69,2024-03-19 17:28:48.060074,0
80,28,PC,0,18,69,2024-03-19 17:28:48.090580,0
80,34,PC,0,18,69,2024-03-19 17:28:48.126687,0
80,32,PC,0,18,69,2024-03-19 17:28:48.160695,0
80,30,PC,0,18,69,2024-03-19 17:28:48.193250,0
80,30,PC,0,18,69,2024-03-19 17:28:48.225258,0
80,29,PC,3,18,72,2024-03-19 17:28:48.256265,0
80,28,PC,0,18,69,2024-03-19 17:28:48.286864,0
80,32,PC,0,18,69,2024-03-19 17:28:48.320872,0
80,31,PC,0,18,69,2024-03-19 17:28:48.353880,0
80,32,PC,0,18,69,2024-03-19 17:28:48.388407,0
80,31,PC,0,18,69,2024-03-19 17:28:48.422483,0
80,29,PC,0,18,69,2024-03-19 17:28:48.453491,0
80,29,PC,3,18,72,2024-03-19 17:28:48.485018,0
80,28,PC,0,18,69,2024-03-19 17:28:48.515111,0
80,28,PC,0,18,69,2024-03-19 17:28:48.546100,0
80,33,PC,2,18,71,2024-03-19 17:28:48.582608,0
80,31,PC,0,18,69,2024-03-19 17:28:48.615637,0
80,30,PC,0,18,69,2024-03-19 17:28:48.648645,0
80,29,PC,0,18,69,2024-03-19 17:28:48.679814,0
80,32,PC,0,18,69,2024-03-19 17:28:48.713822,0
80,29,PC,0,18,69,2024-03-19 17:28:48.744830,0
80,29,PC,0,18,69,2024-03-19 17:28:48.775845,0
80,30,PC,0,18,69,2024-03-19 17:28:48.809370,0
80,30,PC,0,18,69,2024-03-19 17:28:48.842401,0
80,30,PC,0,18,69,2024-03-19 17:28:48.874493,0
80,30,PC,0,18,69,2024-03-19 17:28:48.907003,0
80,30,PC,0,18,69,2024-03-19 17:28:48.939030,0
80,29,PC,0,18,69,2024-03-19 17:28:48.970128,0
80,29,PC,0,18,69,2024-03-19 17:28:49.001638,0
80,30,PC,0,18,69,2024-03-19 17:28:49.034646,0
80,32,PC,0,18,69,2024-03-19 17:28:49.068651,0
80,31,PC,0,18,69,2024-03-19 17:28:49.102255,0
80,29,PC,0,18,69,2024-03-19 17:28:49.133262,0
80,29,PC,0,18,69,2024-03-19 17:28:49.164270,0
80,28,PC,0,18,69,2024-03-19 17:28:49.194776,0
80,30,PC,0,18,69,2024-03-19 17:28:49.225888,0
80,34,PC,0,18,69,2024-03-19 17:28:49.262896,0
80,30,PC,0,18,69,2024-03-19 17:28:49.295427,0
80,31,PC,0,18,69,2024-03-19 17:28:49.328509,0
80,28,PC,0,18,69,2024-03-19 17:28:49.359503,0
80,30,PC,0,18,69,2024-03-19 17:28:49.392130,0
80,31,PC,0,18,69,2024-03-19 17:28:49.425148,0
80,30,PC,0,18,69,2024-03-19 17:28:49.457230,0
80,31,PC,0,18,69,2024-03-19 17:28:49.490737,0
80,30,PC,0,18,69,2024-03-19 17:28:49.523767,0
80,30,PC,0,18,69,2024-03-19 17:28:49.555812,0
80,29,PC,0,18,69,2024-03-19 17:28:49.587318,0
80,29,PC,0,18,69,2024-03-19 17:28:49.618348,0
80,29,PC,3,18,72,2024-03-19 17:28:49.649355,0
80,29,PC,0,18,69,2024-03-19 17:28:49.679864,0
80,31,PC,0,18,69,2024-03-19 17:28:49.712960,0
80,31,PC,3,18,72,2024-03-19 17:28:49.745968,0
80,31,PC,0,18,69,2024-03-19 17:28:49.779014,0
80,29,PC,0,18,69,2024-03-19 17:28:49.810523,0
80,28,PC,0,18,69,2024-03-19 17:28:49.840547,0
80,32,PC,0,18,69,2024-03-19 17:28:49.874631,0
80,29,PC,0,18,69,2024-03-19 17:28:49.906140,0
80,30,PC,3,18,72,2024-03-19 17:28:49.938148,0
80,32,PC,0,18,69,2024-03-19 17:28:49.972176,0
80,30,PC,0,18,69,2024-03-19 17:28:50.004622,0
80,30,PC,0,18,69,2024-03-19 17:28:50.036650,0
80,30,PC,0,18,69,2024-03-19 17:28:50.068655,0
80,28,PC,0,18,69,2024-03-19 17:28:50.099164,0
80,29,PC,0,18,69,2024-03-19 17:28:50.130266,0
80,30,PC,0,18,69,2024-03-19 17:28:50.163274,0
80,30,PC,0,18,69,2024-03-19 17:28:50.196817,0
80,30,PC,0,18,69,2024-03-19 17:28:50.228833,0
80,31,PC,0,18,69,2024-03-19 17:28:50.261841,0
80,29,PC,0,18,69,2024-03-19 17:28:50.293346,0
80,29,PC,3,18,72,2024-03-19 17:28:50.324374,0
80,29,PC,0,18,69,2024-03-19 17:28:50.355480,0
80,32,PC,0,18,69,2024-03-19 17:28:50.390191,0
80,32,PC,0,18,69,2024-03-19 17:28:50.424255,0
80,30,PC,0,18,69,2024-03-19 17:28:50.456263,0
80,29,PC,0,18,69,2024-03-19 17:28:50.487391,0
80,29,PC,0,18,69,2024-03-19 17:28:50.518398,0
80,29,PC,0,18,69,2024-03-19 17:28:50.549420,0
80,30,PC,0,18,69,2024-03-19 17:28:50.581023,0
80,30,PC,0,18,69,2024-03-19 17:28:50.614027,0
80,33,PC,0,18,69,2024-03-19 17:28:50.649036,0
80,30,PC,0,18,69,2024-03-19 17:28:50.680545,0
80,30,PC,0,18,69,2024-03-19 17:28:50.712549,0
80,29,PC,0,18,69,2024-03-19 17:28:50.743581,0
80,30,PC,3,18,72,2024-03-19 17:28:50.775582,0
80,29,PC,0,18,69,2024-03-19 17:28:50.807091,0
80,30,PC,3,18,72,2024-03-19 17:28:50.840179,0
80,31,PC,0,18,69,2024-03-19 17:28:50.873183,0
80,30,PC,0,18,69,2024-03-19 17:28:50.905692,0
80,29,PC,0,18,69,2024-03-19 17:28:50.936699,0
80,29,PC,0,18,69,2024-03-19 17:28:50.967703,0
80,28,PC,3,18,72,2024-03-19 17:28:50.998213,0
80,30,PC,0,18,69,2024-03-19 17:28:51.030239,0
80,30,PC,0,18,69,2024-03-19 17:28:51.063247,0
80,30,PC,0,18,69,2024-03-19 17:28:51.095886,0
80,30,PC,0,18,69,2024-03-19 17:28:51.127999,0
80,30,PC,0,18,69,2024-03-19 17:28:51.160097,0
80,28,PC,0,18,69,2024-03-19 17:28:51.190603,0
80,29,PC,0,18,69,2024-03-19 17:28:51.221610,0
80,29,PC,0,18,69,2024-03-19 17:28:51.252618,0
80,33,PC,0,18,69,2024-03-19 17:28:51.288148,0
80,32,PC,0,18,69,2024-03-19 17:28:51.322156,0
80,30,PC,0,18,69,2024-03-19 17:28:51.354163,0
80,30,PC,0,18,69,2024-03-19 17:28:51.386671,0
80,33,PC,0,18,69,2024-03-19 17:28:51.421701,0
80,30,PC,0,18,69,2024-03-19 17:28:51.453709,0
80,29,PC,2,18,72,2024-03-19 17:28:51.485215,0
80,33,PC,0,18,69,2024-03-19 17:28:51.520243,0
80,30,PC,0,18,69,2024-03-19 17:28:51.552328,0
80,29,PC,0,18,69,2024-03-19 17:28:51.583834,0
80,30,PC,0,18,69,2024-03-19 17:28:51.615842,0
80,28,PC,0,18,69,2024-03-19 17:28:51.645849,0
80,29,PC,0,18,69,2024-03-19 17:28:51.676895,0
80,33,PC,0,18,69,2024-03-19 17:28:51.712484,0
80,31,PC,0,18,69,2024-03-19 17:28:51.746492,0
80,30,PC,0,18,69,2024-03-19 17:28:51.778521,0
80,32,PC,0,18,69,2024-03-19 17:28:51.813032,0
80,28,PC,0,18,69,2024-03-19 17:28:51.843039,0
80,29,PC,0,18,69,2024-03-19 17:28:51.874154,0
80,29,PC,3,18,72,2024-03-19 17:28:51.904662,0
80,31,PC,0,18,69,2024-03-19 17:28:51.938670,0
80,31,PC,2,18,71,2024-03-19 17:28:51.971714,0
80,30,PC,0,18,69,2024-03-19 17:28:52.004224,0
80,30,PC,0,18,69,2024-03-19 17:28:52.036231,0
80,29,PC,0,18,69,2024-03-19 17:28:52.067352,0
80,29,PC,3,18,72,2024-03-19 17:28:52.098861,0
80,28,PC,0,18,69,2024-03-19 17:28:52.128868,0
80,31,PC,0,18,69,2024-03-19 17:28:52.161895,0
80,33,PC,0,18,69,2024-03-19 17:28:52.197402,0
80,31,PC,0,18,69,2024-03-19 17:28:52.230429,0
80,29,PC,0,18,69,2024-03-19 17:28:52.261513,0
80,29,PC,0,18,69,2024-03-19 17:28:52.293019,0
80,30,PC,0,18,69,2024-03-19 17:28:52.325054,0
80,30,PC,0,18,69,2024-03-19 17:28:52.357062,0
80,33,PC,2,18,71,2024-03-19 17:28:52.392554,0
80,32,PC,0,18,69,2024-03-19 17:28:52.427563,0
80,30,PC,0,18,69,2024-03-19 17:28:52.459570,0
80,29,PC,0,18,69,2024-03-19 17:28:52.491175,0
80,29,PC,0,18,69,2024-03-19 17:28:52.522183,0
80,29,PC,0,18,69,2024-03-19 17:28:52.553190,0
80,31,PC,0,18,69,2024-03-19 17:28:52.586697,0
80,33,PC,0,18,69,2024-03-19 17:28:52.622706,0
80,31,PC,0,18,69,2024-03-19 17:28:52.655744,0
80,29,PC,0,18,69,2024-03-19 17:28:52.687270,0
80,30,PC,0,18,69,2024-03-19 17:28:52.719368,0
80,29,PC,0,18,69,2024-03-19 17:28:52.750376,0
80,28,PC,0,18,69,2024-03-19 17:28:52.781362,0
80,28,PC,0,18,69,2024-03-19 17:28:52.811966,0
80,31,PC,0,18,69,2024-03-19 17:28:52.844974,0
80,31,PC,0,18,69,2024-03-19 17:28:52.878002,0
80,30,PC,0,18,69,2024-03-19 17:28:52.910853,0
80,29,PC,0,18,69,2024-03-19 17:28:52.942848,0
80,31,PC,0,18,69,2024-03-19 17:28:52.975853,0
80,28,PC,0,18,69,2024-03-19 17:28:53.006382,0
80,29,PC,0,18,69,2024-03-19 17:28:53.037523,0
80,30,PC,0,18,69,2024-03-19 17:28:53.069527,0
80,32,PC,0,18,69,2024-03-19 17:28:53.104038,0
80,30,PC,0,18,69,2024-03-19 17:28:53.136066,0
80,30,PC,0,18,69,2024-03-19 17:28:53.168083,0
80,29,PC,0,18,69,2024-03-19 17:28:53.199591,0
80,29,PC,0,18,69,2024-03-19 17:28:53.230599,0
80,28,PC,0,18,69,2024-03-19 17:28:53.260622,0
80,33,PC,0,18,69,2024-03-19 17:28:53.296185,0
80,31,PC,2,18,71,2024-03-19 17:28:53.329193,0
80,32,PC,0,18,69,2024-03-19 17:28:53.363222,0
80,31,PC,0,18,69,2024-03-19 17:28:53.396872,0
80,30,PC,0,18,69,2024-03-19 17:28:53.428880,0
80,29,PC,0,18,69,2024-03-19 17:28:53.459908,0
80,28,PC,0,18,69,2024-03-19 17:28:53.490487,0
80,34,PC,0,18,69,2024-03-19 17:28:53.526495,0
80,31,PC,0,18,69,2024-03-19 17:28:53.559504,0
80,30,PC,0,18,69,2024-03-19 17:28:53.592032,0
80,29,PC,0,18,69,2024-03-19 17:28:53.623039,0
80,30,PC,0,18,69,2024-03-19 17:28:53.655047,0
80,29,PC,0,18,69,2024-03-19 17:28:53.685573,0
80,30,PC,0,18,69,2024-03-19 17:28:53.717595,0
80,33,PC,0,18,69,2024-03-19 17:28:53.753598,0
80,30,PC,0,18,69,2024-03-19 17:28:53.786201,0
80,31,PC,0,18,69,2024-03-19 17:28:53.819209,0
80,30,PC,0,18,69,2024-03-19 17:28:53.851237,0
80,29,PC,0,18,69,2024-03-19 17:28:53.883241,0
80,29,PC,0,18,69,2024-03-19 17:28:53.914751,0
80,29,PC,0,18,69,2024-03-19 17:28:53.945774,0
80,30,PC,0,18,69,2024-03-19 17:28:53.978854,0
80,31,PC,0,18,69,2024-03-19 17:28:54.012364,0
80,31,PC,0,18,69,2024-03-19 17:28:54.045372,0
80,30,PC,0,18,69,2024-03-19 17:28:54.077377,0
