batch_size,delta,device_type,cpu,memory,consumption,timestamp,gpu
100,63,Laptop,10,80,19,2024-03-19 17:59:10.529550,0
100,70,Laptop,11,80,19,2024-03-19 17:59:10.600395,0
100,64,Laptop,12,80,19,2024-03-19 17:59:10.665589,0
100,67,Laptop,9,80,19,2024-03-19 17:59:10.733693,0
100,64,Laptop,10,80,19,2024-03-19 17:59:10.799128,0
100,69,Laptop,10,80,19,2024-03-19 17:59:10.869909,0
100,63,Laptop,8,80,19,2024-03-19 17:59:10.934349,0
100,62,Laptop,10,80,19,2024-03-19 17:59:10.997596,0
100,62,Laptop,11,80,19,2024-03-19 17:59:11.060637,0
100,64,Laptop,9,80,19,2024-03-19 17:59:11.125560,0
100,69,Laptop,9,80,19,2024-03-19 17:59:11.195974,0
100,62,Laptop,10,80,19,2024-03-19 17:59:11.259549,0
100,63,Laptop,12,80,19,2024-03-19 17:59:11.323803,0
100,63,Laptop,7,80,19,2024-03-19 17:59:11.387937,0
125,64,Laptop,10,80,19,2024-03-19 17:59:11.452575,0
125,80,Laptop,14,80,19,2024-03-19 17:59:11.533536,0
125,67,Laptop,11,80,19,2024-03-19 17:59:11.601763,0
125,67,Laptop,8,80,19,2024-03-19 17:59:11.670582,0
125,69,Laptop,11,80,19,2024-03-19 17:59:11.740931,0
125,74,Laptop,17,80,19,2024-03-19 17:59:11.816558,0
125,78,Laptop,8,80,19,2024-03-19 17:59:11.895807,0
125,80,Laptop,12,80,19,2024-03-19 17:59:11.977180,0
125,71,Laptop,8,80,19,2024-03-19 17:59:12.049395,0
125,73,Laptop,8,80,19,2024-03-19 17:59:12.123458,0
125,75,Laptop,12,80,19,2024-03-19 17:59:12.199713,0
125,67,Laptop,10,80,19,2024-03-19 17:59:12.267626,0
125,75,Laptop,8,80,19,2024-03-19 17:59:12.343982,0
125,77,Laptop,12,80,19,2024-03-19 17:59:12.422603,0
125,69,Laptop,7,80,19,2024-03-19 17:59:12.492647,0
125,68,Laptop,8,80,19,2024-03-19 17:59:12.562120,0
125,69,Laptop,11,80,19,2024-03-19 17:59:12.631908,0
125,71,Laptop,8,80,19,2024-03-19 17:59:12.704283,0
125,64,Laptop,8,80,19,2024-03-19 17:59:12.769525,0
125,65,Laptop,13,80,19,2024-03-19 17:59:12.835955,0
125,65,Laptop,9,80,19,2024-03-19 17:59:12.902017,0
125,65,Laptop,7,80,19,2024-03-19 17:59:12.968402,0
125,65,Laptop,12,80,19,2024-03-19 17:59:13.034448,0
125,69,Laptop,9,80,19,2024-03-19 17:59:13.104728,0
125,69,Laptop,8,80,19,2024-03-19 17:59:13.175260,0
125,71,Laptop,10,80,19,2024-03-19 17:59:13.247616,0
125,70,Laptop,10,80,19,2024-03-19 17:59:13.318255,0
125,70,Laptop,8,80,19,2024-03-19 17:59:13.389343,0
125,71,Laptop,9,80,19,2024-03-19 17:59:13.461472,0
125,70,Laptop,10,80,19,2024-03-19 17:59:13.532609,0
125,70,Laptop,7,80,19,2024-03-19 17:59:13.604327,0
125,69,Laptop,14,80,19,2024-03-19 17:59:13.674701,0
125,66,Laptop,12,80,19,2024-03-19 17:59:13.741769,0
125,64,Laptop,11,80,19,2024-03-19 17:59:13.807063,0
125,67,Laptop,12,80,19,2024-03-19 17:59:13.874882,0
125,75,Laptop,12,80,19,2024-03-19 17:59:13.951612,0
125,66,Laptop,10,80,19,2024-03-19 17:59:14.018750,0
125,75,Laptop,12,80,19,2024-03-19 17:59:14.095396,0
125,74,Laptop,9,80,19,2024-03-19 17:59:14.170491,0
125,73,Laptop,11,80,19,2024-03-19 17:59:14.245123,0
125,68,Laptop,11,80,19,2024-03-19 17:59:14.314503,0
125,67,Laptop,10,80,19,2024-03-19 17:59:14.382732,0
125,62,Laptop,10,80,19,2024-03-19 17:59:14.445371,0
125,67,Laptop,13,80,19,2024-03-19 17:59:14.513776,0
125,67,Laptop,8,80,19,2024-03-19 17:59:14.582252,0
125,73,Laptop,10,80,19,2024-03-19 17:59:14.656796,0
125,68,Laptop,11,80,19,2024-03-19 17:59:14.726040,0
125,63,Laptop,10,80,19,2024-03-19 17:59:14.790525,0
125,66,Laptop,10,80,19,2024-03-19 17:59:14.857975,0
125,70,Laptop,10,80,19,2024-03-19 17:59:14.929281,0
125,68,Laptop,10,80,19,2024-03-19 17:59:14.998509,0
125,72,Laptop,9,80,19,2024-03-19 17:59:15.071385,0
125,68,Laptop,12,80,19,2024-03-19 17:59:15.140267,0
125,72,Laptop,8,80,19,2024-03-19 17:59:15.213678,0
125,69,Laptop,11,80,19,2024-03-19 17:59:15.284457,0
125,70,Laptop,15,80,19,2024-03-19 17:59:15.355882,0
125,62,Laptop,9,80,19,2024-03-19 17:59:15.418552,0
125,63,Laptop,13,80,19,2024-03-19 17:59:15.482803,0
125,70,Laptop,11,80,19,2024-03-19 17:59:15.553632,0
125,70,Laptop,11,80,19,2024-03-19 17:59:15.624450,0
125,75,Laptop,8,80,19,2024-03-19 17:59:15.700340,0
125,71,Laptop,12,80,19,2024-03-19 17:59:15.772619,0
125,66,Laptop,12,80,19,2024-03-19 17:59:15.839829,0
125,63,Laptop,9,80,19,2024-03-19 17:59:15.903850,0
125,69,Laptop,17,80,19,2024-03-19 17:59:15.974337,0
125,77,Laptop,12,80,19,2024-03-19 17:59:16.052490,0
125,79,Laptop,8,80,19,2024-03-19 17:59:16.132418,0
125,69,Laptop,11,80,19,2024-03-19 17:59:16.202287,0
125,73,Laptop,12,80,19,2024-03-19 17:59:16.276509,0
125,69,Laptop,10,80,19,2024-03-19 17:59:16.346268,0
125,64,Laptop,10,80,19,2024-03-19 17:59:16.411644,0
125,65,Laptop,11,80,19,2024-03-19 17:59:16.477523,0
125,65,Laptop,9,80,19,2024-03-19 17:59:16.543825,0
125,69,Laptop,9,80,19,2024-03-19 17:59:16.613707,0
125,79,Laptop,13,80,19,2024-03-19 17:59:16.694357,0
125,61,Laptop,10,80,19,2024-03-19 17:59:16.756250,0
125,65,Laptop,13,80,19,2024-03-19 17:59:16.822104,0
125,75,Laptop,8,80,19,2024-03-19 17:59:16.898084,0
125,62,Laptop,10,80,19,2024-03-19 17:59:16.961083,0
125,67,Laptop,10,80,19,2024-03-19 17:59:17.029435,0
125,79,Laptop,10,80,19,2024-03-19 17:59:17.109530,0
125,68,Laptop,10,80,19,2024-03-19 17:59:17.178775,0
125,67,Laptop,12,80,19,2024-03-19 17:59:17.246643,0
125,68,Laptop,10,80,19,2024-03-19 17:59:17.315669,0
125,62,Laptop,11,80,19,2024-03-19 17:59:17.378951,0
125,76,Laptop,12,80,19,2024-03-19 17:59:17.456369,0
125,64,Laptop,9,80,19,2024-03-19 17:59:17.522032,0
125,74,Laptop,7,80,19,2024-03-19 17:59:17.597690,0
125,71,Laptop,13,80,19,2024-03-19 17:59:17.669648,0
125,74,Laptop,8,80,19,2024-03-19 17:59:17.744708,0
125,68,Laptop,10,80,19,2024-03-19 17:59:17.814303,0
125,66,Laptop,13,80,19,2024-03-19 17:59:17.881327,0
125,64,Laptop,7,80,19,2024-03-19 17:59:17.946774,0
125,70,Laptop,8,80,19,2024-03-19 17:59:18.017990,0
125,71,Laptop,9,80,19,2024-03-19 17:59:18.090433,0
125,68,Laptop,11,80,19,2024-03-19 17:59:18.159382,0
125,65,Laptop,8,80,19,2024-03-19 17:59:18.224941,0
125,65,Laptop,13,80,19,2024-03-19 17:59:18.291519,0
125,81,Laptop,13,80,19,2024-03-19 17:59:18.373744,0
125,70,Laptop,10,80,19,2024-03-19 17:59:18.444752,0
125,72,Laptop,12,80,19,2024-03-19 17:59:18.518277,0
125,67,Laptop,8,80,19,2024-03-19 17:59:18.586839,0
125,67,Laptop,12,80,19,2024-03-19 17:59:18.655665,0
125,69,Laptop,12,80,19,2024-03-19 17:59:18.726087,0
125,64,Laptop,14,80,19,2024-03-19 17:59:18.791180,0
125,64,Laptop,6,80,19,2024-03-19 17:59:18.857057,0
125,73,Laptop,12,80,19,2024-03-19 17:59:18.931227,0
125,66,Laptop,12,80,19,2024-03-19 17:59:18.998590,0
125,60,Laptop,10,80,19,2024-03-19 17:59:19.059924,0
125,63,Laptop,9,80,19,2024-03-19 17:59:19.124142,0
125,75,Laptop,9,80,19,2024-03-19 17:59:19.200494,0
125,64,Laptop,9,80,19,2024-03-19 17:59:19.265910,0
125,63,Laptop,8,80,19,2024-03-19 17:59:19.329993,0
125,89,Laptop,13,80,19,2024-03-19 17:59:19.420214,0
125,73,Laptop,11,80,19,2024-03-19 17:59:19.494210,0
125,68,Laptop,12,80,19,2024-03-19 17:59:19.563904,0
125,69,Laptop,9,80,19,2024-03-19 17:59:19.634343,0
125,66,Laptop,8,80,19,2024-03-19 17:59:19.701663,0
125,74,Laptop,11,80,19,2024-03-19 17:59:19.776268,0
125,68,Laptop,10,80,19,2024-03-19 17:59:19.845248,0
125,66,Laptop,9,80,19,2024-03-19 17:59:19.912624,0
125,72,Laptop,12,80,19,2024-03-19 17:59:19.985613,0
125,68,Laptop,11,80,19,2024-03-19 17:59:20.055125,0
125,70,Laptop,14,80,19,2024-03-19 17:59:20.125929,0
125,71,Laptop,15,80,19,2024-03-19 17:59:20.197965,0
125,72,Laptop,12,80,19,2024-03-19 17:59:20.271050,0
125,73,Laptop,10,80,19,2024-03-19 17:59:20.345642,0
125,68,Laptop,14,80,19,2024-03-19 17:59:20.415016,0
125,68,Laptop,9,80,19,2024-03-19 17:59:20.484167,0
125,71,Laptop,8,80,19,2024-03-19 17:59:20.556736,0
125,68,Laptop,15,80,19,2024-03-19 17:59:20.625346,0
125,81,Laptop,10,80,19,2024-03-19 17:59:20.707243,0
125,77,Laptop,11,80,19,2024-03-19 17:59:20.785175,0
125,69,Laptop,11,80,19,2024-03-19 17:59:20.855599,0
125,72,Laptop,9,80,19,2024-03-19 17:59:20.928878,0
125,69,Laptop,10,80,19,2024-03-19 17:59:20.999479,0
125,69,Laptop,9,80,19,2024-03-19 17:59:21.069326,0
125,77,Laptop,10,80,19,2024-03-19 17:59:21.147556,0
125,70,Laptop,9,80,19,2024-03-19 17:59:21.218903,0
125,65,Laptop,13,80,19,2024-03-19 17:59:21.285650,0
125,75,Laptop,8,80,19,2024-03-19 17:59:21.361525,0
125,68,Laptop,10,80,19,2024-03-19 17:59:21.430820,0
125,69,Laptop,11,80,19,2024-03-19 17:59:21.500449,0
125,58,Laptop,9,80,19,2024-03-19 17:59:21.559582,0
125,66,Laptop,9,80,19,2024-03-19 17:59:21.626901,0
125,68,Laptop,12,80,19,2024-03-19 17:59:21.696300,0
125,77,Laptop,11,80,19,2024-03-19 17:59:21.774722,0
125,69,Laptop,8,80,19,2024-03-19 17:59:21.845205,0
125,66,Laptop,10,80,19,2024-03-19 17:59:21.912662,0
125,70,Laptop,9,80,19,2024-03-19 17:59:21.983734,0
125,69,Laptop,10,80,19,2024-03-19 17:59:22.053819,0
125,73,Laptop,10,80,19,2024-03-19 17:59:22.127753,0
125,71,Laptop,13,80,19,2024-03-19 17:59:22.200136,0
125,71,Laptop,8,80,19,2024-03-19 17:59:22.271916,0
125,66,Laptop,12,80,19,2024-03-19 17:59:22.338837,0
125,75,Laptop,15,80,19,2024-03-19 17:59:22.415511,0
125,71,Laptop,7,80,19,2024-03-19 17:59:22.487963,0
125,72,Laptop,12,80,19,2024-03-19 17:59:22.560791,0
125,83,Laptop,11,80,19,2024-03-19 17:59:22.645404,0
125,66,Laptop,9,80,19,2024-03-19 17:59:22.712519,0
125,64,Laptop,11,80,19,2024-03-19 17:59:22.778075,0
125,66,Laptop,12,80,19,2024-03-19 17:59:22.845460,0
125,71,Laptop,10,80,19,2024-03-19 17:59:22.917282,0
125,67,Laptop,9,80,19,2024-03-19 17:59:22.985609,0
125,64,Laptop,14,80,19,2024-03-19 17:59:23.050980,0
125,69,Laptop,11,80,19,2024-03-19 17:59:23.121735,0
125,61,Laptop,9,80,19,2024-03-19 17:59:23.184051,0
125,76,Laptop,10,80,19,2024-03-19 17:59:23.261582,0
125,62,Laptop,10,80,19,2024-03-19 17:59:23.324244,0
125,68,Laptop,11,80,19,2024-03-19 17:59:23.393126,0
125,70,Laptop,9,80,19,2024-03-19 17:59:23.464350,0
125,64,Laptop,10,80,19,2024-03-19 17:59:23.529449,0
125,65,Laptop,10,80,19,2024-03-19 17:59:23.595744,0
125,73,Laptop,11,80,19,2024-03-19 17:59:23.669712,0
125,69,Laptop,9,80,19,2024-03-19 17:59:23.739458,0
125,69,Laptop,9,80,19,2024-03-19 17:59:23.809374,0
125,75,Laptop,10,80,19,2024-03-19 17:59:23.885622,0
125,64,Laptop,10,80,19,2024-03-19 17:59:23.950853,0
125,72,Laptop,12,80,19,2024-03-19 17:59:24.023922,0
125,71,Laptop,9,80,19,2024-03-19 17:59:24.095663,0
125,69,Laptop,9,80,19,2024-03-19 17:59:24.166361,0
125,72,Laptop,16,80,19,2024-03-19 17:59:24.239115,0
125,78,Laptop,14,80,19,2024-03-19 17:59:24.318769,0
125,67,Laptop,6,80,19,2024-03-19 17:59:24.386587,0
125,66,Laptop,14,80,19,2024-03-19 17:59:24.453509,0
125,69,Laptop,11,80,19,2024-03-19 17:59:24.524052,0
125,68,Laptop,7,80,19,2024-03-19 17:59:24.592988,0
125,62,Laptop,12,80,19,2024-03-19 17:59:24.656419,0
125,69,Laptop,10,80,19,2024-03-19 17:59:24.726465,0
125,70,Laptop,8,80,19,2024-03-19 17:59:24.798030,0
125,70,Laptop,11,80,19,2024-03-19 17:59:24.868802,0
125,87,Laptop,10,80,19,2024-03-19 17:59:24.957113,0
125,69,Laptop,9,80,19,2024-03-19 17:59:25.027158,0
125,69,Laptop,9,80,19,2024-03-19 17:59:25.097680,0
125,70,Laptop,10,80,19,2024-03-19 17:59:25.169404,0
125,71,Laptop,11,80,19,2024-03-19 17:59:25.241862,0
125,67,Laptop,9,80,19,2024-03-19 17:59:25.310311,0
125,69,Laptop,10,80,19,2024-03-19 17:59:25.380866,0
125,70,Laptop,12,80,19,2024-03-19 17:59:25.452627,0
125,70,Laptop,9,80,19,2024-03-19 17:59:25.524145,0
125,76,Laptop,11,80,19,2024-03-19 17:59:25.601597,0
125,65,Laptop,11,80,19,2024-03-19 17:59:25.668198,0
125,63,Laptop,13,80,19,2024-03-19 17:59:25.731766,0
125,69,Laptop,9,80,19,2024-03-19 17:59:25.801961,0
125,72,Laptop,10,80,19,2024-03-19 17:59:25.875256,0
125,67,Laptop,12,80,19,2024-03-19 17:59:25.943124,0
125,66,Laptop,8,80,19,2024-03-19 17:59:26.010089,0
125,77,Laptop,9,80,19,2024-03-19 17:59:26.088057,0
125,68,Laptop,11,80,19,2024-03-19 17:59:26.156831,0
125,66,Laptop,8,80,19,2024-03-19 17:59:26.224097,0
125,68,Laptop,10,80,19,2024-03-19 17:59:26.293120,0
125,61,Laptop,11,80,19,2024-03-19 17:59:26.355378,0
125,72,Laptop,10,80,19,2024-03-19 17:59:26.429078,0
125,71,Laptop,9,80,19,2024-03-19 17:59:26.501058,0
125,63,Laptop,14,80,19,2024-03-19 17:59:26.565326,0
125,69,Laptop,10,80,19,2024-03-19 17:59:26.635447,0
125,78,Laptop,10,80,19,2024-03-19 17:59:26.714676,0
125,73,Laptop,12,80,19,2024-03-19 17:59:26.789002,0
125,67,Laptop,11,80,19,2024-03-19 17:59:26.857831,0
125,75,Laptop,6,80,19,2024-03-19 17:59:26.933957,0
125,63,Laptop,11,80,19,2024-03-19 17:59:26.997777,0
125,65,Laptop,10,80,19,2024-03-19 17:59:27.063645,0
125,68,Laptop,9,80,19,2024-03-19 17:59:27.133240,0
125,69,Laptop,13,80,19,2024-03-19 17:59:27.203553,0
125,68,Laptop,13,80,19,2024-03-19 17:59:27.272929,0
125,72,Laptop,9,80,19,2024-03-19 17:59:27.345986,0
125,64,Laptop,14,80,19,2024-03-19 17:59:27.411335,0
125,65,Laptop,9,80,19,2024-03-19 17:59:27.477240,0
125,74,Laptop,10,80,19,2024-03-19 17:59:27.552467,0
125,69,Laptop,9,80,19,2024-03-19 17:59:27.622674,0
125,69,Laptop,10,80,19,2024-03-19 17:59:27.693156,0
125,74,Laptop,8,80,19,2024-03-19 17:59:27.768274,0
125,72,Laptop,12,80,19,2024-03-19 17:59:27.841025,0
125,72,Laptop,8,80,19,2024-03-19 17:59:27.914598,0
125,69,Laptop,9,80,19,2024-03-19 17:59:27.984988,0
125,70,Laptop,11,80,19,2024-03-19 17:59:28.056485,0
125,62,Laptop,8,80,19,2024-03-19 17:59:28.119655,0
125,65,Laptop,9,80,19,2024-03-19 17:59:28.186207,0
125,68,Laptop,11,80,19,2024-03-19 17:59:28.255830,0
125,82,Laptop,11,80,19,2024-03-19 17:59:28.339131,0
125,81,Laptop,13,80,19,2024-03-19 17:59:28.421378,0
125,68,Laptop,16,80,19,2024-03-19 17:59:28.490726,0
125,73,Laptop,10,80,19,2024-03-19 17:59:28.565191,0
125,70,Laptop,8,80,19,2024-03-19 17:59:28.636375,0
125,66,Laptop,12,80,19,2024-03-19 17:59:28.703425,0
125,66,Laptop,12,80,19,2024-03-19 17:59:28.770285,0
125,67,Laptop,8,80,19,2024-03-19 17:59:28.838340,0
125,65,Laptop,13,80,19,2024-03-19 17:59:28.904746,0
125,72,Laptop,11,80,19,2024-03-19 17:59:28.978441,0
125,68,Laptop,7,80,19,2024-03-19 17:59:29.047779,0
125,72,Laptop,13,80,19,2024-03-19 17:59:29.120694,0
125,66,Laptop,7,80,19,2024-03-19 17:59:29.188056,0
125,63,Laptop,9,80,19,2024-03-19 17:59:29.252478,0
125,73,Laptop,11,80,19,2024-03-19 17:59:29.326807,0
125,242,Laptop,10,80,19,2024-03-19 17:59:29.570366,0
125,68,Laptop,7,80,19,2024-03-19 17:59:29.639738,0
125,72,Laptop,15,80,19,2024-03-19 17:59:29.713116,0
125,74,Laptop,13,80,19,2024-03-19 17:59:29.788517,0
125,76,Laptop,9,80,19,2024-03-19 17:59:29.865862,0
125,71,Laptop,9,80,19,2024-03-19 17:59:29.938712,0
125,78,Laptop,13,80,19,2024-03-19 17:59:30.018748,0
125,81,Laptop,10,80,19,2024-03-19 17:59:30.101202,0
125,71,Laptop,10,80,19,2024-03-19 17:59:30.173646,0
125,66,Laptop,14,80,19,2024-03-19 17:59:30.241121,0
125,65,Laptop,9,80,19,2024-03-19 17:59:30.306779,0
125,63,Laptop,8,80,19,2024-03-19 17:59:30.371379,0
125,69,Laptop,9,80,19,2024-03-19 17:59:30.441331,0
125,74,Laptop,9,80,19,2024-03-19 17:59:30.516959,0
125,70,Laptop,9,80,19,2024-03-19 17:59:30.588286,0
125,68,Laptop,9,80,19,2024-03-19 17:59:30.657526,0
125,74,Laptop,13,80,19,2024-03-19 17:59:30.732398,0
125,69,Laptop,10,80,19,2024-03-19 17:59:30.802866,0
125,68,Laptop,11,80,19,2024-03-19 17:59:30.871999,0
125,69,Laptop,13,80,19,2024-03-19 17:59:30.942261,0
125,65,Laptop,11,80,19,2024-03-19 17:59:31.008511,0
125,64,Laptop,8,80,19,2024-03-19 17:59:31.073148,0
125,66,Laptop,13,80,19,2024-03-19 17:59:31.139910,0
125,66,Laptop,10,80,19,2024-03-19 17:59:31.207902,0
125,75,Laptop,11,80,19,2024-03-19 17:59:31.284065,0
125,77,Laptop,20,80,20,2024-03-19 17:59:31.361740,0
125,70,Laptop,11,80,19,2024-03-19 17:59:31.432641,0
125,70,Laptop,12,80,19,2024-03-19 17:59:31.503921,0
125,68,Laptop,10,80,19,2024-03-19 17:59:31.573600,0
125,72,Laptop,7,80,19,2024-03-19 17:59:31.646807,0
125,74,Laptop,16,80,19,2024-03-19 17:59:31.722180,0
125,74,Laptop,7,80,19,2024-03-19 17:59:31.797104,0
125,73,Laptop,10,80,19,2024-03-19 17:59:31.871473,0
125,71,Laptop,11,80,19,2024-03-19 17:59:31.944110,0
125,71,Laptop,9,80,19,2024-03-19 17:59:32.016312,0
125,81,Laptop,10,80,19,2024-03-19 17:59:32.098557,0
125,71,Laptop,10,80,19,2024-03-19 17:59:32.170347,0
125,70,Laptop,9,80,19,2024-03-19 17:59:32.241663,0
125,72,Laptop,9,80,19,2024-03-19 17:59:32.314743,0
125,73,Laptop,12,80,19,2024-03-19 17:59:32.388990,0
125,68,Laptop,13,80,19,2024-03-19 17:59:32.457761,0
125,70,Laptop,12,80,19,2024-03-19 17:59:32.529143,0
125,73,Laptop,17,80,19,2024-03-19 17:59:32.603562,0
125,84,Laptop,11,80,19,2024-03-19 17:59:32.689211,0
125,72,Laptop,9,80,19,2024-03-19 17:59:32.762841,0
125,68,Laptop,11,80,19,2024-03-19 17:59:32.832464,0
125,73,Laptop,12,80,19,2024-03-19 17:59:32.907104,0
125,67,Laptop,8,80,19,2024-03-19 17:59:32.975512,0
125,72,Laptop,11,80,19,2024-03-19 17:59:33.049161,0
125,71,Laptop,10,80,19,2024-03-19 17:59:33.120765,0
125,70,Laptop,6,80,19,2024-03-19 17:59:33.192004,0
125,68,Laptop,13,80,19,2024-03-19 17:59:33.260848,0
125,71,Laptop,12,80,19,2024-03-19 17:59:33.333302,0
125,75,Laptop,9,80,19,2024-03-19 17:59:33.410153,0
125,65,Laptop,11,80,19,2024-03-19 17:59:33.476705,0
125,66,Laptop,9,80,19,2024-03-19 17:59:33.543705,0
125,65,Laptop,8,80,19,2024-03-19 17:59:33.609888,0
125,67,Laptop,12,80,19,2024-03-19 17:59:33.678067,0
125,70,Laptop,11,80,19,2024-03-19 17:59:33.749873,0
125,73,Laptop,10,80,19,2024-03-19 17:59:33.824298,0
125,74,Laptop,16,80,19,2024-03-19 17:59:33.899284,0
125,82,Laptop,12,80,19,2024-03-19 17:59:33.982796,0
125,74,Laptop,8,80,19,2024-03-19 17:59:34.057921,0
125,68,Laptop,10,80,19,2024-03-19 17:59:34.127661,0
125,71,Laptop,8,80,19,2024-03-19 17:59:34.199716,0
125,72,Laptop,10,80,19,2024-03-19 17:59:34.273382,0
125,73,Laptop,13,80,19,2024-03-19 17:59:34.347300,0
125,67,Laptop,7,80,19,2024-03-19 17:59:34.415458,0
125,73,Laptop,8,80,19,2024-03-19 17:59:34.489598,0
125,71,Laptop,12,80,19,2024-03-19 17:59:34.561307,0
125,74,Laptop,12,80,19,2024-03-19 17:59:34.636395,0
125,72,Laptop,9,80,19,2024-03-19 17:59:34.710044,0
125,77,Laptop,10,80,19,2024-03-19 17:59:34.788637,0
125,67,Laptop,10,80,19,2024-03-19 17:59:34.857034,0
125,76,Laptop,11,80,19,2024-03-19 17:59:34.934574,0
125,66,Laptop,12,80,19,2024-03-19 17:59:35.001913,0
125,65,Laptop,8,80,19,2024-03-19 17:59:35.067670,0
125,69,Laptop,11,80,19,2024-03-19 17:59:35.137775,0
125,66,Laptop,10,80,19,2024-03-19 17:59:35.204601,0
125,67,Laptop,9,80,19,2024-03-19 17:59:35.273310,0
125,83,Laptop,9,80,19,2024-03-19 17:59:35.358059,0
125,66,Laptop,13,80,19,2024-03-19 17:59:35.424824,0
125,68,Laptop,6,80,19,2024-03-19 17:59:35.494405,0
125,72,Laptop,8,80,19,2024-03-19 17:59:35.567734,0
125,69,Laptop,14,80,19,2024-03-19 17:59:35.637616,0
125,67,Laptop,11,80,19,2024-03-19 17:59:35.706085,0
125,64,Laptop,7,80,19,2024-03-19 17:59:35.771304,0
125,67,Laptop,14,80,19,2024-03-19 17:59:35.839378,0
125,74,Laptop,10,80,19,2024-03-19 17:59:35.914426,0
125,67,Laptop,9,80,19,2024-03-19 17:59:35.982299,0
125,65,Laptop,11,80,19,2024-03-19 17:59:36.048314,0
125,66,Laptop,10,80,19,2024-03-19 17:59:36.115960,0
125,66,Laptop,8,80,19,2024-03-19 17:59:36.182876,0
125,66,Laptop,13,80,19,2024-03-19 17:59:36.249789,0
125,68,Laptop,8,80,19,2024-03-19 17:59:36.319115,0
125,69,Laptop,9,80,19,2024-03-19 17:59:36.389392,0
125,68,Laptop,12,80,19,2024-03-19 17:59:36.458689,0
125,77,Laptop,17,80,19,2024-03-19 17:59:36.536500,0
125,73,Laptop,8,80,19,2024-03-19 17:59:36.610591,0
125,74,Laptop,15,80,19,2024-03-19 17:59:36.685389,0
125,73,Laptop,14,80,19,2024-03-19 17:59:36.759430,0
125,75,Laptop,10,80,19,2024-03-19 17:59:36.835515,0
125,77,Laptop,12,80,19,2024-03-19 17:59:36.913915,0
125,72,Laptop,10,80,19,2024-03-19 17:59:36.986761,0
125,64,Laptop,7,80,19,2024-03-19 17:59:37.052116,0
125,68,Laptop,10,80,19,2024-03-19 17:59:37.120856,0
125,71,Laptop,12,80,19,2024-03-19 17:59:37.192900,0
125,72,Laptop,8,80,19,2024-03-19 17:59:37.266121,0
125,84,Laptop,21,80,20,2024-03-19 17:59:37.351153,0
125,68,Laptop,7,80,19,2024-03-19 17:59:37.420122,0
125,72,Laptop,9,80,19,2024-03-19 17:59:37.493332,0
125,73,Laptop,17,80,19,2024-03-19 17:59:37.567721,0
125,70,Laptop,9,80,19,2024-03-19 17:59:37.638626,0
125,70,Laptop,9,80,19,2024-03-19 17:59:37.709388,0
125,66,Laptop,14,80,19,2024-03-19 17:59:37.777008,0
125,69,Laptop,10,80,19,2024-03-19 17:59:37.847066,0
125,65,Laptop,7,80,19,2024-03-19 17:59:37.913745,0
125,66,Laptop,11,80,19,2024-03-19 17:59:37.981218,0
125,72,Laptop,11,80,19,2024-03-19 17:59:38.053892,0
125,67,Laptop,8,80,19,2024-03-19 17:59:38.122078,0
125,75,Laptop,13,80,19,2024-03-19 17:59:38.198353,0
125,71,Laptop,9,80,19,2024-03-19 17:59:38.270405,0
125,68,Laptop,7,80,19,2024-03-19 17:59:38.339573,0
125,68,Laptop,13,80,19,2024-03-19 17:59:38.409080,0
125,77,Laptop,11,80,19,2024-03-19 17:59:38.487218,0
125,68,Laptop,9,80,19,2024-03-19 17:59:38.556104,0
125,67,Laptop,10,80,19,2024-03-19 17:59:38.624103,0
125,67,Laptop,12,80,19,2024-03-19 17:59:38.691967,0
125,80,Laptop,10,80,19,2024-03-19 17:59:38.773859,0
125,76,Laptop,12,80,19,2024-03-19 17:59:38.851200,0
150,83,Laptop,8,80,19,2024-03-19 17:59:38.935772,0
150,69,Laptop,8,80,19,2024-03-19 17:59:39.006029,0
150,83,Laptop,13,80,19,2024-03-19 17:59:39.090085,0
150,69,Laptop,10,80,19,2024-03-19 17:59:39.159930,0
150,70,Laptop,7,80,19,2024-03-19 17:59:39.231276,0
150,83,Laptop,15,80,19,2024-03-19 17:59:39.315335,0
150,84,Laptop,9,80,19,2024-03-19 17:59:39.400523,0
150,75,Laptop,8,80,19,2024-03-19 17:59:39.476831,0
150,75,Laptop,11,80,19,2024-03-19 17:59:39.552807,0
150,78,Laptop,12,80,19,2024-03-19 17:59:39.632172,0
150,77,Laptop,13,80,19,2024-03-19 17:59:39.710349,0
150,70,Laptop,14,80,19,2024-03-19 17:59:39.781533,0
150,75,Laptop,9,80,19,2024-03-19 17:59:39.857864,0
150,77,Laptop,8,80,19,2024-03-19 17:59:39.936294,0
150,79,Laptop,11,80,19,2024-03-19 17:59:40.016596,0
150,75,Laptop,10,80,19,2024-03-19 17:59:40.092498,0
150,79,Laptop,9,80,19,2024-03-19 17:59:40.172645,0
150,73,Laptop,10,80,19,2024-03-19 17:59:40.246319,0
150,77,Laptop,9,80,19,2024-03-19 17:59:40.324188,0
150,70,Laptop,8,80,19,2024-03-19 17:59:40.395286,0
150,72,Laptop,12,80,19,2024-03-19 17:59:40.469071,0
150,75,Laptop,9,80,19,2024-03-19 17:59:40.545821,0
150,88,Laptop,11,80,19,2024-03-19 17:59:40.635189,0
150,70,Laptop,17,80,19,2024-03-19 17:59:40.705920,0
150,76,Laptop,13,80,19,2024-03-19 17:59:40.783434,0
