delta,fps,pixel,in_time
46,15,1080,True
43,15,1080,True
36,15,1080,True
41,15,1080,True
37,15,1080,True
37,15,1080,True
36,15,1080,True
37,15,1080,True
37,15,1080,True
40,15,1080,True
37,15,1080,True
37,15,1080,True
37,15,1080,True
41,15,1080,True
36,15,1080,True
36,15,1080,True
36,15,1080,True
40,15,1080,True
36,15,1080,True
38,15,1080,True
37,15,1080,True
40,15,1080,True
38,15,1080,True
39,15,1080,True
36,15,1080,True
41,15,1080,True
36,15,1080,True
37,15,1080,True
37,15,1080,True
41,15,1080,True
36,15,1080,True
37,15,1080,True
36,15,1080,True
40,15,1080,True
38,15,1080,True
37,15,1080,True
37,15,1080,True
42,15,1080,True
38,15,1080,True
38,15,1080,True
37,15,1080,True
41,15,1080,True
36,15,1080,True
38,15,1080,True
37,15,1080,True
41,15,1080,True
37,15,1080,True
37,15,1080,True
36,15,1080,True
43,15,1080,True
38,15,1080,True
39,15,1080,True
37,15,1080,True
40,15,1080,True
37,15,1080,True
38,15,1080,True
36,15,1080,True
41,15,1080,True
37,15,1080,True
37,15,1080,True
36,15,1080,True
42,15,1080,True
36,15,1080,True
37,15,1080,True
37,15,1080,True
41,15,1080,True
36,15,1080,True
38,15,1080,True
37,15,1080,True
40,15,1080,True
37,15,1080,True
38,15,1080,True
37,15,1080,True
42,15,1080,True
36,15,1080,True
37,15,1080,True
37,15,1080,True
43,15,1080,True
37,15,1080,True
38,15,1080,True
37,15,1080,True
40,15,1080,True
37,15,1080,True
37,15,1080,True
36,15,1080,True
41,15,1080,True
37,15,1080,True
37,15,1080,True
37,15,1080,True
40,15,1080,True
37,15,1080,True
38,15,1080,True
37,15,1080,True
41,15,1080,True
38,15,1080,True
38,15,1080,True
36,15,1080,True
42,15,1080,True
37,15,1080,True
38,15,1080,True
37,15,1080,True
41,15,1080,True
37,15,1080,True
39,15,1080,True
37,15,1080,True
41,15,1080,True
38,15,1080,True
38,15,1080,True
39,15,1080,True
42,15,1080,True
39,15,1080,True
37,15,1080,True
37,15,1080,True
43,15,1080,True
36,15,1080,True
38,15,1080,True
37,15,1080,True
41,15,1080,True
37,15,1080,True
37,15,1080,True
38,15,1080,True
41,15,1080,True
37,15,1080,True
38,15,1080,True
37,15,1080,True
41,15,1080,True
38,15,1080,True
39,15,1080,True
37,15,1080,True
40,15,1080,True
37,15,1080,True
38,15,1080,True
37,15,1080,True
42,15,1080,True
38,15,1080,True
38,15,1080,True
38,15,1080,True
41,15,1080,True
36,15,1080,True
39,15,1080,True
37,15,1080,True
42,15,1080,True
37,15,1080,True
39,15,1080,True
37,15,1080,True
43,15,1080,True
37,15,1080,True
37,15,1080,True
38,15,1080,True
41,15,1080,True
37,15,1080,True
39,15,1080,True
37,15,1080,True
41,15,1080,True
37,15,1080,True
38,15,1080,True
37,15,1080,True
42,15,1080,True
38,15,1080,True
38,15,1080,True
37,15,1080,True
42,15,1080,True
38,15,1080,True
38,15,1080,True
37,15,1080,True
40,15,1080,True
38,15,1080,True
38,15,1080,True
37,15,1080,True
43,15,1080,True
36,15,1080,True
37,15,1080,True
38,15,1080,True
41,15,1080,True
37,15,1080,True
39,15,1080,True
37,15,1080,True
41,15,1080,True
38,15,1080,True
38,15,1080,True
38,15,1080,True
42,15,1080,True
38,15,1080,True
38,15,1080,True
38,15,1080,True
42,15,1080,True
38,15,1080,True
38,15,1080,True
39,15,1080,True
43,15,1080,True
38,15,1080,True
38,15,1080,True
37,15,1080,True
42,15,1080,True
38,15,1080,True
38,15,1080,True
39,15,1080,True
43,15,1080,True
38,15,1080,True
39,15,1080,True
39,15,1080,True
44,15,1080,True
40,15,1080,True
43,15,1080,True
39,15,1080,True
43,15,1080,True
40,15,1080,True
40,15,1080,True
38,15,1080,True
44,15,1080,True
39,15,1080,True
38,15,1080,True
39,15,1080,True
42,15,1080,True
39,15,1080,True
40,15,1080,True
39,15,1080,True
43,15,1080,True
40,15,1080,True
40,15,1080,True
39,15,1080,True
44,15,1080,True
40,15,1080,True
40,15,1080,True
40,15,1080,True
43,15,1080,True
39,15,1080,True
41,15,1080,True
40,15,1080,True
42,15,1080,True
39,15,1080,True
38,15,1080,True
39,15,1080,True
43,15,1080,True
39,15,1080,True
39,15,1080,True
40,15,1080,True
43,15,1080,True
39,15,1080,True
41,15,1080,True
39,15,1080,True
43,15,1080,True
40,15,1080,True
39,15,1080,True
42,15,1080,True
39,15,1080,True
39,15,1080,True
41,15,1080,True
41,15,1080,True
39,15,1080,True
39,15,1080,True
40,15,1080,True
42,15,1080,True
40,15,1080,True
39,15,1080,True
40,15,1080,True
39,15,1080,True
40,15,1080,True
40,15,1080,True
40,15,1080,True
41,15,1080,True
40,15,1080,True
41,15,1080,True
40,15,1080,True
40,15,1080,True
41,15,1080,True
40,15,1080,True
41,15,1080,True
41,15,1080,True
41,15,1080,True
42,15,1080,True
41,15,1080,True
42,15,1080,True
40,15,1080,True
41,15,1080,True
41,15,1080,True
41,15,1080,True
42,15,1080,True
42,15,1080,True
41,15,1080,True
42,15,1080,True
41,15,1080,True
40,15,1080,True
44,15,1080,True
52,15,1080,True
46,15,1080,True
44,15,1080,True
46,15,1080,True
54,15,1080,True
49,15,1080,True
57,15,1080,True
59,20,1080,False
43,20,1080,True
50,20,1080,True
58,20,1080,False
44,20,1080,True
44,20,1080,True
42,20,1080,True
42,20,1080,True
41,20,1080,True
45,20,1080,True
59,20,1080,False
45,20,1080,True
56,20,1080,False
45,20,1080,True
55,20,1080,False
56,20,1080,False
54,20,1080,False
43,20,1080,True
56,20,1080,False
57,20,1080,False
56,20,1080,False
47,20,1080,True
57,20,1080,False
46,20,1080,True
55,20,1080,False
46,20,1080,True
47,20,1080,True
41,20,1080,True
42,20,1080,True
42,20,1080,True
42,20,1080,True
42,20,1080,True
42,20,1080,True
42,20,1080,True
41,20,1080,True
42,20,1080,True
41,20,1080,True
42,20,1080,True
42,20,1080,True
42,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
42,20,1080,True
42,20,1080,True
42,20,1080,True
42,20,1080,True
42,20,1080,True
42,20,1080,True
41,20,1080,True
42,20,1080,True
42,20,1080,True
43,20,1080,True
43,20,1080,True
42,20,1080,True
42,20,1080,True
45,20,1080,True
44,20,1080,True
42,20,1080,True
43,20,1080,True
43,20,1080,True
42,20,1080,True
43,20,1080,True
48,20,1080,True
43,20,1080,True
43,20,1080,True
42,20,1080,True
42,20,1080,True
43,20,1080,True
43,20,1080,True
42,20,1080,True
42,20,1080,True
42,20,1080,True
42,20,1080,True
42,20,1080,True
42,20,1080,True
43,20,1080,True
42,20,1080,True
42,20,1080,True
42,20,1080,True
43,20,1080,True
42,20,1080,True
42,20,1080,True
42,20,1080,True
43,20,1080,True
42,20,1080,True
42,20,1080,True
42,20,1080,True
43,20,1080,True
42,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
42,20,1080,True
44,20,1080,True
43,20,1080,True
42,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
42,20,1080,True
43,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
43,20,1080,True
44,20,1080,True
43,20,1080,True
44,20,1080,True
43,20,1080,True
43,20,1080,True
42,20,1080,True
43,20,1080,True
43,20,1080,True
42,20,1080,True
44,20,1080,True
43,20,1080,True
43,20,1080,True
44,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
45,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
42,20,1080,True
42,20,1080,True
44,20,1080,True
43,20,1080,True
44,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
42,20,1080,True
43,20,1080,True
43,20,1080,True
44,20,1080,True
44,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
44,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
45,20,1080,True
43,20,1080,True
43,20,1080,True
44,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
44,20,1080,True
43,20,1080,True
44,20,1080,True
43,20,1080,True
44,20,1080,True
43,20,1080,True
44,20,1080,True
44,20,1080,True
43,20,1080,True
44,20,1080,True
43,20,1080,True
43,20,1080,True
44,20,1080,True
43,20,1080,True
43,20,1080,True
42,20,1080,True
44,20,1080,True
44,20,1080,True
43,20,1080,True
43,20,1080,True
45,20,1080,True
44,20,1080,True
43,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
43,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
43,20,1080,True
44,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
43,20,1080,True
44,20,1080,True
43,20,1080,True
44,20,1080,True
44,20,1080,True
43,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
43,20,1080,True
44,20,1080,True
43,20,1080,True
43,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
43,20,1080,True
46,20,1080,True
46,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
43,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
43,20,1080,True
44,20,1080,True
44,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
44,20,1080,True
43,20,1080,True
44,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
44,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
43,20,1080,True
44,20,1080,True
44,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
43,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
45,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
45,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
43,20,1080,True
43,20,1080,True
44,20,1080,True
44,20,1080,True
44,20,1080,True
45,25,1080,False
42,25,1080,False
42,25,1080,False
42,25,1080,False
45,25,1080,False
43,25,1080,False
42,25,1080,False
43,25,1080,False
42,25,1080,False
42,25,1080,False
43,25,1080,False
42,25,1080,False
42,25,1080,False
42,25,1080,False
41,25,1080,False
43,25,1080,False
43,25,1080,False
42,25,1080,False
42,25,1080,False
42,25,1080,False
42,25,1080,False
43,25,1080,False
42,25,1080,False
43,25,1080,False
42,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
42,25,1080,False
43,25,1080,False
42,25,1080,False
43,25,1080,False
43,25,1080,False
42,25,1080,False
42,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
42,25,1080,False
42,25,1080,False
42,25,1080,False
42,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
42,25,1080,False
46,25,1080,False
43,25,1080,False
43,25,1080,False
42,25,1080,False
43,25,1080,False
45,25,1080,False
44,25,1080,False
46,25,1080,False
42,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
42,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
45,25,1080,False
45,25,1080,False
44,25,1080,False
48,25,1080,False
43,25,1080,False
43,25,1080,False
46,25,1080,False
47,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
43,25,1080,False
43,25,1080,False
44,25,1080,False
42,25,1080,False
44,25,1080,False
42,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
44,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
42,25,1080,False
43,25,1080,False
43,25,1080,False
46,25,1080,False
42,25,1080,False
43,25,1080,False
43,25,1080,False
44,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
44,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
44,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
42,25,1080,False
43,25,1080,False
44,25,1080,False
42,25,1080,False
43,25,1080,False
43,25,1080,False
44,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
42,25,1080,False
44,25,1080,False
48,25,1080,False
44,25,1080,False
43,25,1080,False
43,25,1080,False
45,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
44,25,1080,False
44,25,1080,False
43,25,1080,False
44,25,1080,False
43,25,1080,False
44,25,1080,False
44,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
44,25,1080,False
44,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
45,25,1080,False
45,25,1080,False
42,25,1080,False
43,25,1080,False
43,25,1080,False
44,25,1080,False
43,25,1080,False
42,25,1080,False
44,25,1080,False
43,25,1080,False
44,25,1080,False
44,25,1080,False
43,25,1080,False
44,25,1080,False
43,25,1080,False
44,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
44,25,1080,False
46,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
43,25,1080,False
43,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
43,25,1080,False
43,25,1080,False
43,25,1080,False
45,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
45,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
43,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
43,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
43,25,1080,False
45,25,1080,False
45,25,1080,False
44,25,1080,False
43,25,1080,False
44,25,1080,False
44,25,1080,False
45,25,1080,False
43,25,1080,False
44,25,1080,False
44,25,1080,False
43,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
43,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
45,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
43,25,1080,False
45,25,1080,False
46,25,1080,False
44,25,1080,False
44,25,1080,False
45,25,1080,False
45,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
45,25,1080,False
44,25,1080,False
45,25,1080,False
44,25,1080,False
44,25,1080,False
45,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
45,25,1080,False
44,25,1080,False
45,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
44,25,1080,False
43,25,1080,False
44,25,1080,False
47,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
44,30,1080,False
42,30,1080,False
42,30,1080,False
42,30,1080,False
43,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
42,30,1080,False
42,30,1080,False
43,30,1080,False
43,30,1080,False
44,30,1080,False
42,30,1080,False
43,30,1080,False
43,30,1080,False
42,30,1080,False
42,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
44,30,1080,False
42,30,1080,False
42,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
43,30,1080,False
44,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
45,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
44,30,1080,False
43,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
43,30,1080,False
45,30,1080,False
43,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
44,30,1080,False
42,30,1080,False
43,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
45,30,1080,False
42,30,1080,False
43,30,1080,False
43,30,1080,False
44,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
43,30,1080,False
44,30,1080,False
43,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
45,30,1080,False
44,30,1080,False
43,30,1080,False
42,30,1080,False
42,30,1080,False
43,30,1080,False
43,30,1080,False
56,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
44,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
42,30,1080,False
44,30,1080,False
45,30,1080,False
43,30,1080,False
42,30,1080,False
46,30,1080,False
43,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
44,30,1080,False
44,30,1080,False
43,30,1080,False
45,30,1080,False
43,30,1080,False
42,30,1080,False
42,30,1080,False
43,30,1080,False
43,30,1080,False
44,30,1080,False
43,30,1080,False
43,30,1080,False
44,30,1080,False
44,30,1080,False
45,30,1080,False
45,30,1080,False
43,30,1080,False
46,30,1080,False
44,30,1080,False
44,30,1080,False
43,30,1080,False
43,30,1080,False
42,30,1080,False
44,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
48,30,1080,False
42,30,1080,False
43,30,1080,False
44,30,1080,False
45,30,1080,False
43,30,1080,False
45,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
42,30,1080,False
42,30,1080,False
45,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
44,30,1080,False
43,30,1080,False
44,30,1080,False
44,30,1080,False
43,30,1080,False
45,30,1080,False
43,30,1080,False
43,30,1080,False
44,30,1080,False
43,30,1080,False
44,30,1080,False
44,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
44,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
44,30,1080,False
44,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
44,30,1080,False
44,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
44,30,1080,False
44,30,1080,False
43,30,1080,False
44,30,1080,False
43,30,1080,False
44,30,1080,False
46,30,1080,False
45,30,1080,False
43,30,1080,False
43,30,1080,False
44,30,1080,False
44,30,1080,False
44,30,1080,False
43,30,1080,False
44,30,1080,False
45,30,1080,False
44,30,1080,False
42,30,1080,False
43,30,1080,False
43,30,1080,False
44,30,1080,False
43,30,1080,False
43,30,1080,False
42,30,1080,False
43,30,1080,False
44,30,1080,False
44,30,1080,False
43,30,1080,False
44,30,1080,False
43,30,1080,False
45,30,1080,False
44,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
44,30,1080,False
45,30,1080,False
44,30,1080,False
44,30,1080,False
43,30,1080,False
45,30,1080,False
45,30,1080,False
44,30,1080,False
43,30,1080,False
43,30,1080,False
44,30,1080,False
44,30,1080,False
43,30,1080,False
43,30,1080,False
43,30,1080,False
44,30,1080,False
44,30,1080,False
45,35,1080,False
42,35,1080,False
44,35,1080,False
43,35,1080,False
42,35,1080,False
42,35,1080,False
42,35,1080,False
43,35,1080,False
42,35,1080,False
44,35,1080,False
42,35,1080,False
42,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
42,35,1080,False
43,35,1080,False
45,35,1080,False
43,35,1080,False
42,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
42,35,1080,False
42,35,1080,False
42,35,1080,False
43,35,1080,False
42,35,1080,False
42,35,1080,False
43,35,1080,False
42,35,1080,False
43,35,1080,False
43,35,1080,False
42,35,1080,False
42,35,1080,False
41,35,1080,False
42,35,1080,False
43,35,1080,False
42,35,1080,False
43,35,1080,False
42,35,1080,False
42,35,1080,False
43,35,1080,False
42,35,1080,False
42,35,1080,False
42,35,1080,False
45,35,1080,False
42,35,1080,False
43,35,1080,False
42,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
45,35,1080,False
42,35,1080,False
42,35,1080,False
43,35,1080,False
44,35,1080,False
42,35,1080,False
42,35,1080,False
42,35,1080,False
43,35,1080,False
43,35,1080,False
42,35,1080,False
42,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
42,35,1080,False
42,35,1080,False
42,35,1080,False
43,35,1080,False
43,35,1080,False
42,35,1080,False
42,35,1080,False
43,35,1080,False
42,35,1080,False
43,35,1080,False
43,35,1080,False
42,35,1080,False
42,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
44,35,1080,False
44,35,1080,False
43,35,1080,False
42,35,1080,False
42,35,1080,False
42,35,1080,False
42,35,1080,False
44,35,1080,False
42,35,1080,False
43,35,1080,False
42,35,1080,False
44,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
42,35,1080,False
42,35,1080,False
43,35,1080,False
43,35,1080,False
42,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
44,35,1080,False
44,35,1080,False
43,35,1080,False
43,35,1080,False
42,35,1080,False
43,35,1080,False
42,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
42,35,1080,False
42,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
42,35,1080,False
44,35,1080,False
43,35,1080,False
44,35,1080,False
43,35,1080,False
42,35,1080,False
44,35,1080,False
43,35,1080,False
44,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
42,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
44,35,1080,False
47,35,1080,False
43,35,1080,False
42,35,1080,False
43,35,1080,False
44,35,1080,False
42,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
45,35,1080,False
42,35,1080,False
42,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
42,35,1080,False
44,35,1080,False
44,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
44,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
44,35,1080,False
45,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
44,35,1080,False
44,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
44,35,1080,False
44,35,1080,False
43,35,1080,False
44,35,1080,False
43,35,1080,False
43,35,1080,False
44,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
44,35,1080,False
45,35,1080,False
43,35,1080,False
44,35,1080,False
45,35,1080,False
45,35,1080,False
44,35,1080,False
45,35,1080,False
43,35,1080,False
45,35,1080,False
45,35,1080,False
45,35,1080,False
45,35,1080,False
46,35,1080,False
46,35,1080,False
46,35,1080,False
45,35,1080,False
50,35,1080,False
44,35,1080,False
45,35,1080,False
44,35,1080,False
44,35,1080,False
44,35,1080,False
47,35,1080,False
45,35,1080,False
43,35,1080,False
44,35,1080,False
43,35,1080,False
44,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
44,35,1080,False
45,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
44,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
43,35,1080,False
44,35,1080,False
43,35,1080,False
44,35,1080,False
44,35,1080,False
43,35,1080,False
44,35,1080,False
43,35,1080,False
43,35,1080,False
44,35,1080,False
44,35,1080,False
44,35,1080,False
43,35,1080,False
44,35,1080,False
44,35,1080,False
44,35,1080,False
43,35,1080,False
44,35,1080,False
45,35,1080,False
45,35,1080,False
44,35,1080,False
43,35,1080,False
44,35,1080,False
44,35,1080,False
44,35,1080,False
44,35,1080,False
43,35,1080,False
44,35,1080,False
44,35,1080,False
45,35,1080,False
44,35,1080,False
43,35,1080,False
44,35,1080,False
44,35,1080,False
44,35,1080,False
44,35,1080,False
44,35,1080,False
44,35,1080,False
44,35,1080,False
45,35,1080,False
44,35,1080,False
44,35,1080,False
44,35,1080,False
44,35,1080,False
44,35,1080,False
44,35,1080,False
43,35,1080,False
43,35,1080,False
44,35,1080,False
44,35,1080,False
41,15,720,True
40,15,720,True
39,15,720,True
41,15,720,True
39,15,720,True
39,15,720,True
39,15,720,True
39,15,720,True
40,15,720,True
47,15,720,True
40,15,720,True
43,15,720,True
40,15,720,True
41,15,720,True
40,15,720,True
40,15,720,True
42,15,720,True
42,15,720,True
41,15,720,True
40,15,720,True
40,15,720,True
41,15,720,True
40,15,720,True
40,15,720,True
38,15,720,True
37,15,720,True
37,15,720,True
35,15,720,True
35,15,720,True
35,15,720,True
35,15,720,True
35,15,720,True
35,15,720,True
35,15,720,True
36,15,720,True
35,15,720,True
35,15,720,True
35,15,720,True
36,15,720,True
38,15,720,True
36,15,720,True
36,15,720,True
38,15,720,True
35,15,720,True
36,15,720,True
37,15,720,True
36,15,720,True
37,15,720,True
36,15,720,True
36,15,720,True
36,15,720,True
44,15,720,True
39,15,720,True
39,15,720,True
39,15,720,True
39,15,720,True
39,15,720,True
39,15,720,True
38,15,720,True
39,15,720,True
39,15,720,True
38,15,720,True
39,15,720,True
38,15,720,True
39,15,720,True
39,15,720,True
39,15,720,True
38,15,720,True
39,15,720,True
39,15,720,True
38,15,720,True
38,15,720,True
40,15,720,True
38,15,720,True
39,15,720,True
38,15,720,True
38,15,720,True
39,15,720,True
38,15,720,True
39,15,720,True
38,15,720,True
38,15,720,True
38,15,720,True
42,15,720,True
41,15,720,True
38,15,720,True
38,15,720,True
39,15,720,True
39,15,720,True
36,15,720,True
34,15,720,True
35,15,720,True
35,15,720,True
35,15,720,True
35,15,720,True
34,15,720,True
35,15,720,True
35,15,720,True
34,15,720,True
34,15,720,True
35,15,720,True
34,15,720,True
34,15,720,True
34,15,720,True
34,15,720,True
34,15,720,True
34,15,720,True
34,15,720,True
35,15,720,True
34,15,720,True
34,15,720,True
