delta,fps,pixel,device_type,cpu,memory,consumption,gpu,in_time,consumer_location,cumm_net_delay,latency_slo
31,25,1080,PC,0,10,83,22,True,Laptop,61,False
31,25,1080,PC,1,10,83,22,True,Laptop,61,False
31,25,1080,PC,0,10,83,22,True,Laptop,61,False
30,25,1080,PC,0,10,83,13,True,Laptop,60,False
31,25,1080,PC,1,10,83,24,True,Laptop,61,False
31,25,1080,PC,2,10,84,24,True,Laptop,61,False
31,25,1080,PC,1,10,83,12,True,Laptop,61,False
31,25,1080,PC,0,10,83,25,True,Laptop,61,False
30,25,1080,PC,0,10,83,25,True,Laptop,60,False
30,25,1080,PC,1,10,83,13,True,Laptop,60,False
31,25,1080,PC,0,10,83,23,True,Laptop,61,False
31,25,1080,PC,1,10,83,23,True,Laptop,61,False
30,25,1080,PC,0,10,83,14,True,Laptop,60,False
31,25,1080,PC,3,10,85,21,True,Laptop,61,False
31,25,1080,PC,0,10,83,21,True,Laptop,61,False
31,25,1080,PC,0,10,83,21,True,Laptop,61,False
31,25,1080,PC,0,10,83,21,True,Laptop,61,False
30,25,1080,PC,0,10,83,16,True,Laptop,60,False
16,25,1080,PC,0,10,83,22,True,Laptop,46,False
30,25,1080,PC,0,10,83,13,True,Laptop,60,False
31,25,1080,PC,3,10,85,13,True,Laptop,61,False
31,25,1080,PC,3,10,85,22,True,Laptop,61,False
31,25,1080,PC,0,10,83,22,True,Laptop,61,False
31,30,1080,PC,4,10,86,15,True,Laptop,61,False
30,30,1080,PC,0,10,83,13,True,Laptop,60,False
30,30,1080,PC,0,10,83,23,True,Laptop,60,False
30,30,1080,PC,0,10,83,23,True,Laptop,60,False
31,30,1080,PC,0,10,83,12,True,Laptop,61,False
31,30,1080,PC,4,10,86,22,True,Laptop,61,False
30,30,1080,PC,0,10,83,22,True,Laptop,60,False
31,30,1080,PC,0,10,83,14,True,Laptop,61,False
30,30,1080,PC,0,10,83,23,True,Laptop,60,False
30,30,1080,PC,0,10,83,23,True,Laptop,60,False
31,30,1080,PC,0,10,83,12,True,Laptop,61,False
31,30,1080,PC,0,10,83,23,True,Laptop,61,False
31,30,1080,PC,3,10,85,23,True,Laptop,61,False
31,30,1080,PC,3,10,85,16,True,Laptop,61,False
31,30,1080,PC,0,10,83,24,True,Laptop,61,False
31,30,1080,PC,0,10,83,24,True,Laptop,61,False
30,30,1080,PC,0,10,83,13,True,Laptop,60,False
31,30,1080,PC,0,10,83,23,True,Laptop,61,False
31,30,1080,PC,0,10,83,23,True,Laptop,61,False
15,30,1080,PC,0,10,83,17,True,Laptop,45,False
31,30,1080,PC,3,10,85,18,True,Laptop,61,False
31,30,1080,PC,0,10,83,18,True,Laptop,61,False
30,30,1080,PC,0,10,83,14,True,Laptop,60,False
30,30,1080,PC,0,10,83,25,True,Laptop,60,False
31,30,1080,PC,0,10,83,25,True,Laptop,61,False
31,30,1080,PC,0,10,83,16,True,Laptop,61,False
30,30,1080,PC,0,10,82,18,True,Laptop,60,False
31,30,1080,PC,1,10,83,18,True,Laptop,61,False
31,30,1080,PC,3,10,85,22,True,Laptop,61,False
31,30,1080,PC,2,10,84,22,True,Laptop,61,False
31,30,1080,PC,0,10,83,15,True,Laptop,61,False
27,30,1080,PC,0,10,83,22,True,Laptop,57,False
30,30,1080,PC,1,10,83,22,True,Laptop,60,False
30,30,1080,PC,0,10,83,13,True,Laptop,60,False
31,30,1080,PC,0,10,83,22,True,Laptop,61,False
30,30,1080,PC,0,10,83,22,True,Laptop,60,False
31,30,1080,PC,6,10,87,13,True,Laptop,61,False
30,30,1080,PC,0,10,83,25,True,Laptop,60,False
30,30,1080,PC,0,10,83,25,True,Laptop,60,False
15,30,1080,PC,0,10,83,21,True,Laptop,45,False
31,30,1080,PC,0,10,83,14,True,Laptop,61,False
31,30,1080,PC,0,10,83,14,True,Laptop,61,False
31,30,1080,PC,1,10,83,21,True,Laptop,61,False
31,30,1080,PC,0,10,83,21,True,Laptop,61,False
31,30,1080,PC,4,10,86,13,True,Laptop,61,False
31,30,1080,PC,0,10,83,25,True,Laptop,61,False
30,30,1080,PC,0,10,83,25,True,Laptop,60,False
31,30,1080,PC,0,10,83,15,True,Laptop,61,False
30,30,1080,PC,0,10,83,20,True,Laptop,60,False
31,30,1080,PC,0,10,83,20,True,Laptop,61,False
31,30,1080,PC,1,10,83,21,True,Laptop,61,False
31,30,1080,PC,0,10,83,21,True,Laptop,61,False
31,30,1080,PC,4,10,86,13,True,Laptop,61,False
30,30,1080,PC,0,10,83,23,True,Laptop,60,False
31,30,1080,PC,0,10,83,23,True,Laptop,61,False
31,30,1080,PC,0,10,83,14,True,Laptop,61,False
31,30,1080,PC,0,10,83,23,True,Laptop,61,False
30,30,1080,PC,0,10,83,23,True,Laptop,60,False
31,30,1080,PC,0,10,83,11,True,Laptop,61,False
31,30,1080,PC,0,10,83,24,True,Laptop,61,False
31,30,1080,PC,4,10,86,24,True,Laptop,61,False
31,30,1080,PC,0,10,83,15,True,Laptop,61,False
15,30,1080,PC,0,10,83,21,True,Laptop,45,False
31,30,1080,PC,1,10,83,21,True,Laptop,61,False
30,30,1080,PC,0,10,83,17,True,Laptop,60,False
31,30,1080,PC,1,10,83,18,True,Laptop,61,False
31,30,1080,PC,0,10,83,18,True,Laptop,61,False
31,30,1080,PC,2,10,84,22,True,Laptop,61,False
31,30,1080,PC,3,10,85,15,True,Laptop,61,False
30,30,1080,PC,0,10,83,15,True,Laptop,60,False
31,30,1080,PC,0,10,83,22,True,Laptop,61,False
15,30,1080,PC,0,10,83,22,True,Laptop,45,False
30,30,1080,PC,0,10,83,14,True,Laptop,60,False
31,30,1080,PC,0,10,83,21,True,Laptop,61,False
31,30,1080,PC,1,10,83,13,True,Laptop,61,False
31,30,1080,PC,3,10,85,13,True,Laptop,61,False
31,30,1080,PC,0,10,83,22,True,Laptop,61,False
30,30,1080,PC,0,10,82,22,True,Laptop,60,False
31,30,1080,PC,1,10,83,16,True,Laptop,61,False
31,30,1080,PC,0,10,83,22,True,Laptop,61,False
15,30,1080,PC,0,10,83,22,True,Laptop,45,False
31,30,1080,PC,0,10,83,14,True,Laptop,61,False
31,30,1080,PC,1,10,83,21,True,Laptop,61,False
31,30,1080,PC,2,10,84,21,True,Laptop,61,False
30,30,1080,PC,0,10,83,16,True,Laptop,60,False
30,30,1080,PC,0,10,83,22,True,Laptop,60,False
31,30,1080,PC,0,10,83,22,True,Laptop,61,False
31,30,1080,PC,0,10,83,12,True,Laptop,61,False
30,30,1080,PC,0,10,83,23,True,Laptop,60,False
31,30,1080,PC,0,10,83,23,True,Laptop,61,False
31,30,1080,PC,4,10,86,12,True,Laptop,61,False
31,30,1080,PC,0,10,83,25,True,Laptop,61,False
30,30,1080,PC,0,10,83,25,True,Laptop,60,False
31,30,1080,PC,0,10,83,17,True,Laptop,61,False
30,30,1080,PC,0,10,83,19,True,Laptop,60,False
30,30,1080,PC,0,10,83,19,True,Laptop,60,False
31,30,1080,PC,0,10,83,19,True,Laptop,61,False
30,30,1080,PC,0,10,83,19,True,Laptop,60,False
26,30,1080,PC,4,10,86,16,True,Laptop,56,False
31,30,1080,PC,0,10,83,23,True,Laptop,61,False
15,30,1080,PC,0,10,83,23,True,Laptop,45,False
31,30,1080,PC,0,10,83,13,True,Laptop,61,False
31,30,1080,PC,0,10,83,22,True,Laptop,61,False
30,30,1080,PC,0,10,83,22,True,Laptop,60,False
30,30,1080,PC,0,10,83,13,True,Laptop,60,False
30,30,1080,PC,0,10,83,22,True,Laptop,60,False
15,30,1080,PC,3,10,85,22,True,Laptop,45,False
30,30,1080,PC,0,10,83,14,True,Laptop,60,False
30,30,1080,PC,0,10,83,22,True,Laptop,60,False
31,30,1080,PC,1,10,83,22,True,Laptop,61,False
31,30,1080,PC,0,10,83,13,True,Laptop,61,False
30,30,1080,PC,0,10,83,22,True,Laptop,60,False
30,30,1080,PC,0,10,83,22,True,Laptop,60,False
31,30,1080,PC,3,10,85,15,True,Laptop,61,False
31,30,1080,PC,2,10,84,21,True,Laptop,61,False
31,30,1080,PC,1,10,83,21,True,Laptop,61,False
31,30,1080,PC,0,10,83,22,True,Laptop,61,False
30,30,1080,PC,0,10,83,22,True,Laptop,60,False
30,30,1080,PC,0,10,83,13,True,Laptop,60,False
31,30,1080,PC,0,10,83,22,True,Laptop,61,False
30,30,1080,PC,0,10,83,22,True,Laptop,60,False
31,30,1080,PC,2,10,84,12,True,Laptop,61,False
30,30,1080,PC,1,10,83,25,True,Laptop,60,False
31,30,1080,PC,0,10,83,25,True,Laptop,61,False
31,30,1080,PC,0,10,83,19,True,Laptop,61,False
31,30,1080,PC,1,10,83,17,True,Laptop,61,False
31,30,1080,PC,0,10,83,17,True,Laptop,61,False
30,30,1080,PC,0,10,83,22,True,Laptop,60,False
31,30,1080,PC,0,10,83,22,True,Laptop,61,False
31,30,1080,PC,4,10,86,13,True,Laptop,61,False
30,30,1080,PC,3,10,85,25,True,Laptop,60,False
31,30,1080,PC,0,10,83,25,True,Laptop,61,False
31,30,1080,PC,0,10,83,17,True,Laptop,61,False
31,30,1080,PC,0,10,83,18,True,Laptop,61,False
31,30,1080,PC,0,10,83,18,True,Laptop,61,False
31,30,1080,PC,0,10,83,21,True,Laptop,61,False
31,30,1080,PC,0,10,83,21,True,Laptop,61,False
31,30,1080,PC,3,10,85,14,True,Laptop,61,False
31,30,1080,PC,1,10,83,24,True,Laptop,61,False
31,30,1080,PC,0,10,83,24,True,Laptop,61,False
31,30,1080,PC,0,10,83,13,True,Laptop,61,False
30,30,1080,PC,0,10,83,24,True,Laptop,60,False
30,30,1080,PC,1,10,83,24,True,Laptop,60,False
30,30,1080,PC,1,10,83,11,True,Laptop,60,False
31,30,1080,PC,0,10,83,22,True,Laptop,61,False
31,30,1080,PC,3,10,85,22,True,Laptop,61,False
30,30,1080,PC,0,10,83,15,True,Laptop,60,False
31,30,1080,PC,0,10,83,23,True,Laptop,61,False
31,30,1080,PC,0,10,83,23,True,Laptop,61,False
30,30,1080,PC,0,10,83,19,True,Laptop,60,False
31,30,1080,PC,0,10,83,16,True,Laptop,61,False
30,30,1080,PC,1,10,83,16,True,Laptop,60,False
31,30,1080,PC,0,10,83,21,True,Laptop,61,False
31,30,1080,PC,3,10,85,16,True,Laptop,61,False
31,30,1080,PC,0,10,83,16,True,Laptop,61,False
31,30,1080,PC,0,10,83,22,True,Laptop,61,False
31,30,1080,PC,0,10,83,22,True,Laptop,61,False
30,30,1080,PC,0,10,83,13,True,Laptop,60,False
31,30,1080,PC,0,10,83,21,True,Laptop,61,False
30,30,1080,PC,0,10,83,21,True,Laptop,60,False
31,30,1080,PC,3,10,85,13,True,Laptop,61,False
31,30,1080,PC,2,10,84,25,True,Laptop,61,False
31,30,1080,PC,0,10,83,25,True,Laptop,61,False
30,30,1080,PC,0,10,83,18,True,Laptop,60,False
31,30,1080,PC,0,10,83,18,True,Laptop,61,False
30,30,1080,PC,0,10,82,18,True,Laptop,60,False
30,30,1080,PC,0,10,83,22,True,Laptop,60,False
31,30,1080,PC,0,10,83,22,True,Laptop,61,False
30,30,1080,PC,1,10,83,13,True,Laptop,60,False
31,30,1080,PC,3,10,85,24,True,Laptop,61,False
31,30,1080,PC,0,10,83,24,True,Laptop,61,False
30,30,1080,PC,0,10,83,15,True,Laptop,60,False
31,30,1080,PC,0,10,83,20,True,Laptop,61,False
15,30,1080,PC,0,10,83,20,True,Laptop,45,False
30,30,1080,PC,0,10,83,18,True,Laptop,60,False
30,30,1080,PC,0,10,83,18,True,Laptop,60,False
31,30,1080,PC,2,10,84,17,True,Laptop,61,False
31,30,1080,PC,2,10,84,23,True,Laptop,61,False
31,30,1080,PC,0,10,83,23,True,Laptop,61,False
31,30,1080,PC,2,10,84,14,True,Laptop,61,False
31,30,1080,PC,2,10,84,22,True,Laptop,61,False
31,30,1080,PC,0,10,83,22,True,Laptop,61,False
31,30,1080,PC,0,10,83,12,True,Laptop,61,False
31,30,1080,PC,0,10,83,22,True,Laptop,61,False
31,30,1080,PC,3,10,85,22,True,Laptop,61,False
31,30,1080,PC,1,10,84,15,True,Laptop,61,False
31,30,1080,PC,0,10,83,22,True,Laptop,61,False
30,30,1080,PC,0,10,83,22,True,Laptop,60,False
31,30,1080,PC,0,10,83,13,True,Laptop,61,False
31,30,1080,PC,0,10,83,22,True,Laptop,61,False
31,30,1080,PC,0,10,83,22,True,Laptop,61,False
31,30,1080,PC,0,10,83,12,True,Laptop,61,False
31,30,1080,PC,4,10,86,26,True,Laptop,61,False
31,30,1080,PC,0,10,83,26,True,Laptop,61,False
30,30,1080,PC,0,10,83,19,True,Laptop,60,False
31,30,1080,PC,0,10,83,17,True,Laptop,61,False
30,30,1080,PC,0,10,83,17,True,Laptop,60,False
31,30,1080,PC,0,10,83,22,True,Laptop,61,False
30,30,1080,PC,0,10,83,22,True,Laptop,60,False
31,30,1080,PC,0,10,83,13,True,Laptop,61,False
27,30,1080,PC,4,10,86,24,True,Laptop,57,False
31,30,1080,PC,0,10,83,24,True,Laptop,61,False
31,30,1080,PC,1,10,83,14,True,Laptop,61,False
30,30,1080,PC,0,10,83,21,True,Laptop,60,False
31,30,1080,PC,0,10,83,21,True,Laptop,61,False
30,30,1080,PC,0,10,83,14,True,Laptop,60,False
30,30,1080,PC,0,10,83,23,True,Laptop,60,False
31,30,1080,PC,3,10,85,23,True,Laptop,61,False
31,30,1080,PC,1,10,83,14,True,Laptop,61,False
30,30,1080,PC,0,10,83,23,True,Laptop,60,False
30,30,1080,PC,0,10,83,23,True,Laptop,60,False
31,30,1080,PC,1,10,83,13,True,Laptop,61,False
30,30,1080,PC,0,10,83,22,True,Laptop,60,False
30,30,1080,PC,0,10,83,22,True,Laptop,60,False
31,30,1080,PC,0,10,83,13,True,Laptop,61,False
31,30,1080,PC,5,10,87,25,True,Laptop,61,False
31,30,1080,PC,0,10,83,25,True,Laptop,61,False
31,30,1080,PC,0,10,83,15,True,Laptop,61,False
30,30,1080,PC,1,10,83,21,True,Laptop,60,False
31,30,1080,PC,0,10,83,21,True,Laptop,61,False
30,30,1080,PC,0,10,83,21,True,Laptop,60,False
31,30,1080,PC,0,10,83,13,True,Laptop,61,False
30,30,1080,PC,1,10,83,13,True,Laptop,60,False
31,30,1080,PC,3,10,85,25,True,Laptop,61,False
31,30,1080,PC,0,10,83,25,True,Laptop,61,False
31,30,1080,PC,0,10,83,14,True,Laptop,61,False
30,30,1080,PC,0,10,83,24,True,Laptop,60,False
31,30,1080,PC,0,10,83,24,True,Laptop,61,False
30,30,1080,PC,0,10,83,13,True,Laptop,60,False
31,30,1080,PC,1,10,83,22,True,Laptop,61,False
31,30,1080,PC,2,10,84,22,True,Laptop,61,False
31,30,1080,PC,2,10,84,15,True,Laptop,61,False
31,30,1080,PC,0,10,83,23,True,Laptop,61,False
31,30,1080,PC,0,10,83,23,True,Laptop,61,False
30,30,1080,PC,0,10,83,12,True,Laptop,60,False
31,30,1080,PC,0,10,83,23,True,Laptop,61,False
30,30,1080,PC,0,10,83,23,True,Laptop,60,False
30,30,1080,PC,1,10,83,12,True,Laptop,60,False
31,30,1080,PC,5,10,87,24,True,Laptop,61,False
31,30,1080,PC,0,10,83,24,True,Laptop,61,False
31,30,1080,PC,0,10,83,21,True,Laptop,61,False
30,30,1080,PC,0,10,83,16,True,Laptop,60,False
31,30,1080,PC,0,10,83,16,True,Laptop,61,False
31,30,1080,PC,1,10,83,21,True,Laptop,61,False
31,30,1080,PC,0,10,83,21,True,Laptop,61,False
30,30,1080,PC,0,10,83,14,True,Laptop,60,False
31,30,1080,PC,2,10,84,24,True,Laptop,61,False
31,30,1080,PC,0,10,83,24,True,Laptop,61,False
31,30,1080,PC,0,10,83,14,True,Laptop,61,False
31,30,1080,PC,0,10,83,23,True,Laptop,61,False
30,30,1080,PC,0,10,83,23,True,Laptop,60,False
31,30,1080,PC,0,10,83,11,True,Laptop,61,False
31,30,1080,PC,0,10,83,24,True,Laptop,61,False
31,30,1080,PC,2,10,84,24,True,Laptop,61,False
31,30,1080,PC,1,10,84,13,True,Laptop,61,False
30,30,1080,PC,0,10,83,22,True,Laptop,60,False
30,30,1080,PC,0,10,83,22,True,Laptop,60,False
31,30,1080,PC,1,10,83,13,True,Laptop,61,False
30,30,1080,PC,0,10,83,23,True,Laptop,60,False
31,30,1080,PC,0,10,83,23,True,Laptop,61,False
31,30,1080,PC,0,10,83,17,True,Laptop,61,False
31,30,1080,PC,4,10,86,19,True,Laptop,61,False
31,30,1080,PC,0,10,83,19,True,Laptop,61,False
31,30,1080,PC,0,10,83,21,True,Laptop,61,False
31,30,1080,PC,0,10,83,21,True,Laptop,61,False
31,30,1080,PC,1,10,83,14,True,Laptop,61,False
31,30,1080,PC,0,10,83,21,True,Laptop,61,False
31,30,1080,PC,0,10,83,13,True,Laptop,61,False
31,30,1080,PC,0,10,83,13,True,Laptop,61,False
31,30,1080,PC,4,10,86,24,True,Laptop,61,False
30,30,1080,PC,1,10,83,24,True,Laptop,60,False
31,30,1080,PC,0,10,83,14,True,Laptop,61,False
31,30,1080,PC,0,10,83,23,True,Laptop,61,False
32,30,1080,PC,0,10,83,23,True,Laptop,62,False
31,30,1080,PC,0,10,83,12,True,Laptop,61,False
31,30,1080,PC,0,10,83,23,True,Laptop,61,False
31,30,1080,PC,0,10,83,23,True,Laptop,61,False
31,30,1080,PC,4,10,86,17,True,Laptop,61,False
30,30,1080,PC,0,10,83,19,True,Laptop,60,False
31,30,1080,PC,2,10,84,14,True,Laptop,61,False
30,30,1080,PC,0,10,83,14,True,Laptop,60,False
31,30,1080,PC,0,10,83,11,True,Laptop,61,False
30,30,1080,PC,0,10,83,21,True,Laptop,60,False
31,30,1080,PC,1,10,83,21,True,Laptop,61,False
31,30,1080,PC,4,10,86,21,True,Laptop,61,False
31,30,1080,PC,0,10,83,21,True,Laptop,61,False
31,30,1080,PC,0,10,83,16,True,Laptop,61,False
30,30,1080,PC,0,10,83,21,True,Laptop,60,False
30,30,1080,PC,1,10,83,1,True,Laptop,60,False
31,30,1080,PC,4,10,86,18,True,Laptop,61,False
31,30,1080,PC,5,10,87,18,True,Laptop,61,False
31,35,1080,PC,2,10,84,17,False,Laptop,61,False
31,35,1080,PC,4,11,86,18,False,Laptop,61,False
31,35,1080,PC,0,11,83,18,False,Laptop,61,False
31,35,1080,PC,1,11,84,22,False,Laptop,61,False
31,35,1080,PC,0,11,83,25,False,Laptop,61,False
31,35,1080,PC,4,11,86,25,False,Laptop,61,False
31,35,1080,PC,9,11,90,24,False,Laptop,61,False
31,35,1080,PC,6,11,87,24,False,Laptop,61,False
31,35,1080,PC,4,11,86,23,False,Laptop,61,False
31,35,1080,PC,1,11,84,23,False,Laptop,61,False
31,35,1080,PC,3,11,85,18,False,Laptop,61,False
31,35,1080,PC,0,11,83,27,False,Laptop,61,False
31,35,1080,PC,0,11,83,27,False,Laptop,61,False
31,35,1080,PC,0,11,83,25,False,Laptop,61,False
31,35,1080,PC,0,11,82,25,False,Laptop,61,False
31,35,1080,PC,3,11,85,19,False,Laptop,61,False
36,35,1080,PC,0,11,83,24,False,Laptop,66,False
31,35,1080,PC,5,11,87,24,False,Laptop,61,False
31,35,1080,PC,2,11,84,24,False,Laptop,61,False
31,35,1080,PC,3,11,85,24,False,Laptop,61,False
31,35,1080,PC,1,11,83,13,False,Laptop,61,False
31,35,1080,PC,0,11,83,24,False,Laptop,61,False
30,35,1080,PC,0,11,83,24,False,Laptop,60,False
31,35,1080,PC,3,11,85,25,False,Laptop,61,False
31,35,1080,PC,0,11,83,25,False,Laptop,61,False
31,35,1080,PC,0,11,83,14,False,Laptop,61,False
30,35,1080,PC,0,11,83,14,False,Laptop,60,False
30,35,1080,PC,0,11,83,22,False,Laptop,60,False
31,35,1080,PC,0,11,83,24,False,Laptop,61,False
30,35,1080,PC,0,11,83,24,False,Laptop,60,False
30,35,1080,PC,0,11,83,21,False,Laptop,60,False
30,35,1080,PC,0,11,83,21,False,Laptop,60,False
31,35,1080,PC,3,11,85,17,False,Laptop,61,False
30,35,1080,PC,0,11,83,17,False,Laptop,60,False
31,35,1080,PC,1,11,84,23,False,Laptop,61,False
31,35,1080,PC,0,11,83,23,False,Laptop,61,False
31,35,1080,PC,0,11,83,23,False,Laptop,61,False
30,35,1080,PC,0,11,83,22,False,Laptop,60,False
30,35,1080,PC,0,11,83,22,False,Laptop,60,False
30,35,1080,PC,0,11,83,23,False,Laptop,60,False
30,35,1080,PC,1,11,84,23,False,Laptop,60,False
31,35,1080,PC,4,11,86,15,False,Laptop,61,False
31,35,1080,PC,0,11,83,23,False,Laptop,61,False
30,35,1080,PC,0,11,83,23,False,Laptop,60,False
30,35,1080,PC,0,11,83,24,False,Laptop,60,False
31,35,1080,PC,0,11,83,24,False,Laptop,61,False
31,35,1080,PC,0,11,83,22,False,Laptop,61,False
31,35,1080,PC,0,11,83,22,False,Laptop,61,False
31,35,1080,PC,0,11,83,14,False,Laptop,61,False
30,35,1080,PC,3,11,85,25,False,Laptop,60,False
31,35,1080,PC,2,11,84,25,False,Laptop,61,False
30,35,1080,PC,0,11,83,22,False,Laptop,60,False
31,35,1080,PC,0,11,83,22,False,Laptop,61,False
30,35,1080,PC,0,11,83,23,False,Laptop,60,False
31,35,1080,PC,0,11,83,23,False,Laptop,61,False
30,35,1080,PC,0,11,83,13,False,Laptop,60,False
30,35,1080,PC,0,11,83,23,False,Laptop,60,False
30,35,1080,PC,0,11,83,23,False,Laptop,60,False
31,35,1080,PC,4,11,86,27,False,Laptop,61,False
31,35,1080,PC,0,11,83,27,False,Laptop,61,False
31,35,1080,PC,0,11,83,23,False,Laptop,61,False
30,35,1080,PC,0,11,83,23,False,Laptop,60,False
30,35,1080,PC,0,11,83,14,False,Laptop,60,False
30,35,1080,PC,0,11,83,23,False,Laptop,60,False
30,35,1080,PC,0,11,83,23,False,Laptop,60,False
31,35,1080,PC,0,11,83,22,False,Laptop,61,False
31,35,1080,PC,0,11,83,22,False,Laptop,61,False
31,35,1080,PC,3,11,85,24,False,Laptop,61,False
30,35,1080,PC,0,11,83,24,False,Laptop,60,False
31,35,1080,PC,0,11,83,16,False,Laptop,61,False
30,35,1080,PC,0,11,83,16,False,Laptop,60,False
31,35,1080,PC,1,11,84,22,False,Laptop,61,False
31,35,1080,PC,0,11,83,23,False,Laptop,61,False
30,35,1080,PC,0,11,83,23,False,Laptop,60,False
31,35,1080,PC,0,11,83,22,False,Laptop,61,False
30,35,1080,PC,0,11,83,22,False,Laptop,60,False
31,35,1080,PC,3,11,85,22,False,Laptop,61,False
31,35,1080,PC,0,11,83,22,False,Laptop,61,False
30,35,1080,PC,0,11,83,17,False,Laptop,60,False
15,35,1080,PC,2,11,84,23,True,Laptop,45,False
31,35,1080,PC,0,11,83,23,False,Laptop,61,False
31,35,1080,PC,1,11,84,21,False,Laptop,61,False
31,35,1080,PC,0,11,83,21,False,Laptop,61,False
30,35,1080,PC,0,11,83,16,False,Laptop,60,False
31,35,1080,PC,0,11,83,16,False,Laptop,61,False
31,35,1080,PC,4,11,86,24,False,Laptop,61,False
31,35,1080,PC,0,11,83,23,False,Laptop,61,False
31,35,1080,PC,0,11,83,23,False,Laptop,61,False
31,35,1080,PC,0,11,83,23,False,Laptop,61,False
31,35,1080,PC,0,11,83,23,False,Laptop,61,False
30,35,1080,PC,0,11,83,22,False,Laptop,60,False
31,35,1080,PC,0,11,83,22,False,Laptop,61,False
30,35,1080,PC,0,11,83,14,False,Laptop,60,False
30,35,1080,PC,1,11,84,14,False,Laptop,60,False
31,35,1080,PC,3,11,85,26,False,Laptop,61,False
32,35,1080,PC,0,11,83,23,False,Laptop,62,False
30,35,1080,PC,0,11,83,23,False,Laptop,60,False
30,35,1080,PC,0,11,83,22,False,Laptop,60,False
31,35,1080,PC,0,11,83,22,False,Laptop,61,False
30,35,1080,PC,0,11,83,15,False,Laptop,60,False
30,35,1080,PC,0,11,83,22,False,Laptop,60,False
31,35,1080,PC,0,11,83,22,False,Laptop,61,False
31,35,1080,PC,4,11,86,26,False,Laptop,61,False
31,35,1080,PC,2,11,84,26,False,Laptop,61,False
30,35,1080,PC,0,11,83,22,False,Laptop,60,False
31,35,1080,PC,1,11,83,13,False,Laptop,61,False
31,35,1080,PC,0,11,83,13,False,Laptop,61,False
31,35,1080,PC,1,11,84,24,False,Laptop,61,False
30,35,1080,PC,0,11,83,24,False,Laptop,60,False
30,35,1080,PC,0,11,83,21,False,Laptop,60,False
30,35,1080,PC,0,11,83,21,False,Laptop,60,False
30,35,1080,PC,2,11,84,15,False,Laptop,60,False
31,35,1080,PC,0,11,83,23,False,Laptop,61,False
31,35,1080,PC,0,11,83,23,False,Laptop,61,False
30,35,1080,PC,0,11,83,21,False,Laptop,60,False
30,35,1080,PC,0,11,83,21,False,Laptop,60,False
30,35,1080,PC,0,11,83,19,False,Laptop,60,False
30,35,1080,PC,1,11,83,19,False,Laptop,60,False
30,35,1080,PC,0,11,83,17,False,Laptop,60,False
31,35,1080,PC,1,11,84,25,False,Laptop,61,False
31,35,1080,PC,2,11,84,25,False,Laptop,61,False
30,35,1080,PC,0,11,83,24,False,Laptop,60,False
30,35,1080,PC,0,11,83,24,False,Laptop,60,False
31,35,1080,PC,1,11,84,20,False,Laptop,61,False
31,35,1080,PC,0,11,83,20,False,Laptop,61,False
31,35,1080,PC,0,11,83,16,False,Laptop,61,False
30,35,1080,PC,0,11,83,24,False,Laptop,60,False
30,35,1080,PC,0,11,83,24,False,Laptop,60,False
31,35,1080,PC,1,11,84,24,False,Laptop,61,False
30,35,1080,PC,2,11,84,24,False,Laptop,60,False
31,35,1080,PC,0,11,83,23,False,Laptop,61,False
31,35,1080,PC,0,11,83,23,False,Laptop,61,False
30,35,1080,PC,0,11,83,19,False,Laptop,60,False
31,35,1080,PC,1,11,84,19,False,Laptop,61,False
31,35,1080,PC,0,11,83,17,False,Laptop,61,False
30,35,1080,PC,1,11,84,23,False,Laptop,60,False
31,35,1080,PC,0,11,83,23,False,Laptop,61,False
31,35,1080,PC,2,11,84,24,False,Laptop,61,False
31,35,1080,PC,1,11,83,24,False,Laptop,61,False
30,35,1080,PC,1,11,84,23,False,Laptop,60,False
31,35,1080,PC,3,11,85,23,False,Laptop,61,False
30,35,1080,PC,0,11,83,14,False,Laptop,60,False
31,35,1080,PC,0,11,83,23,False,Laptop,61,False
31,35,1080,PC,0,11,83,23,False,Laptop,61,False
30,35,1080,PC,0,11,83,22,False,Laptop,60,False
31,35,1080,PC,0,11,83,22,False,Laptop,61,False
31,35,1080,PC,3,11,85,14,False,Laptop,61,False
30,35,1080,PC,0,11,83,14,False,Laptop,60,False
30,35,1080,PC,0,11,83,23,False,Laptop,60,False
31,35,1080,PC,0,11,83,23,False,Laptop,61,False
30,35,1080,PC,1,11,83,23,False,Laptop,60,False
30,35,1080,PC,0,11,83,22,False,Laptop,60,False
31,35,1080,PC,0,11,83,22,False,Laptop,61,False
30,35,1080,PC,0,11,83,20,False,Laptop,60,False
31,35,1080,PC,0,11,83,20,False,Laptop,61,False
31,35,1080,PC,4,11,86,18,False,Laptop,61,False
30,35,1080,PC,0,11,83,24,False,Laptop,60,False
31,35,1080,PC,0,11,83,24,False,Laptop,61,False
31,35,1080,PC,0,11,83,22,False,Laptop,61,False
31,35,1080,PC,1,11,84,22,False,Laptop,61,False
30,35,1080,PC,0,11,83,22,False,Laptop,60,False
31,35,1080,PC,0,11,83,22,False,Laptop,61,False
30,35,1080,PC,0,11,83,20,False,Laptop,60,False
31,35,1080,PC,0,11,83,20,False,Laptop,61,False
31,35,1080,PC,3,11,85,19,False,Laptop,61,False
31,35,1080,PC,0,11,83,23,False,Laptop,61,False
