delta_privacy,fps,pixel,timestamp,device_type,cpu,memory,consumption,gpu
29,15,480,2024-03-26 09:58:47.872380,Orin,17,74,6,35
34,15,480,2024-03-26 09:58:47.956585,Orin,16,74,6,35
30,15,480,2024-03-26 09:58:48.032485,Orin,18,74,6,35
30,15,480,2024-03-26 09:58:48.111643,Orin,18,74,6,35
30,15,480,2024-03-26 09:58:48.191964,Orin,18,74,6,35
30,15,480,2024-03-26 09:58:48.272051,Orin,19,74,6,35
30,15,480,2024-03-26 09:58:48.352037,Orin,20,74,6,35
30,15,480,2024-03-26 09:58:48.432311,Orin,15,74,6,35
30,15,480,2024-03-26 09:58:48.512774,Orin,16,74,6,35
29,15,480,2024-03-26 09:58:48.591063,Orin,22,74,6,35
30,15,480,2024-03-26 09:58:48.671276,Orin,20,74,6,35
30,15,480,2024-03-26 09:58:48.749907,Orin,17,74,6,35
29,15,480,2024-03-26 09:58:48.828539,Orin,15,74,6,35
30,15,480,2024-03-26 09:58:48.908447,Orin,19,74,6,35
30,15,480,2024-03-26 09:58:48.988197,Orin,16,74,6,35
30,15,480,2024-03-26 09:58:49.068358,Orin,17,74,6,35
34,15,480,2024-03-26 09:58:49.152332,Orin,16,74,6,35
30,15,480,2024-03-26 09:58:49.228270,Orin,18,74,6,35
30,15,480,2024-03-26 09:58:49.308347,Orin,19,74,6,35
30,15,480,2024-03-26 09:58:49.387925,Orin,18,74,6,35
30,15,480,2024-03-26 09:58:49.468249,Orin,23,74,6,35
29,15,480,2024-03-26 09:58:49.547185,Orin,20,74,6,35
30,15,480,2024-03-26 09:58:49.628099,Orin,22,74,6,35
30,15,480,2024-03-26 09:58:49.707768,Orin,17,74,6,35
29,15,480,2024-03-26 09:58:49.787006,Orin,22,74,6,35
30,15,480,2024-03-26 09:58:49.866872,Orin,20,74,6,35
29,15,480,2024-03-26 09:58:49.945680,Orin,20,74,6,35
30,15,480,2024-03-26 09:58:50.026219,Orin,18,74,6,35
29,15,480,2024-03-26 09:58:50.104552,Orin,17,74,6,35
30,15,480,2024-03-26 09:58:50.184405,Orin,11,74,6,35
29,15,480,2024-03-26 09:58:50.263133,Orin,18,74,6,35
33,15,480,2024-03-26 09:58:50.348514,Orin,14,74,6,35
29,15,480,2024-03-26 09:58:50.424486,Orin,17,74,6,35
30,15,480,2024-03-26 09:58:50.504712,Orin,17,74,6,35
30,15,480,2024-03-26 09:58:50.583968,Orin,18,74,6,35
29,15,480,2024-03-26 09:58:50.663634,Orin,24,74,6,35
29,15,480,2024-03-26 09:58:50.743768,Orin,18,74,6,35
29,15,480,2024-03-26 09:58:50.823236,Orin,20,74,6,35
30,15,480,2024-03-26 09:58:50.903320,Orin,18,74,6,35
32,15,480,2024-03-26 09:58:50.984648,Orin,18,74,6,35
30,15,480,2024-03-26 09:58:51.063104,Orin,18,74,6,35
30,15,480,2024-03-26 09:58:51.142113,Orin,20,74,6,35
30,15,480,2024-03-26 09:58:51.221774,Orin,20,74,6,35
30,15,480,2024-03-26 09:58:51.301450,Orin,11,74,6,35
30,15,480,2024-03-26 09:58:51.381617,Orin,17,74,6,35
30,15,480,2024-03-26 09:58:51.461779,Orin,14,74,6,35
31,15,480,2024-03-26 09:58:51.541916,Orin,19,74,6,35
30,15,480,2024-03-26 09:58:51.620441,Orin,13,74,6,35
30,15,480,2024-03-26 09:58:51.700020,Orin,20,74,6,35
30,15,480,2024-03-26 09:58:51.779409,Orin,22,74,6,35
30,15,480,2024-03-26 09:58:51.859164,Orin,18,74,6,35
30,15,480,2024-03-26 09:58:51.938285,Orin,20,74,6,35
30,15,480,2024-03-26 09:58:52.018644,Orin,17,74,6,35
30,15,480,2024-03-26 09:58:52.097492,Orin,19,74,6,35
33,15,480,2024-03-26 09:58:52.180484,Orin,21,74,6,35
30,15,480,2024-03-26 09:58:52.256630,Orin,15,74,6,35
30,15,480,2024-03-26 09:58:52.335918,Orin,17,74,6,35
30,15,480,2024-03-26 09:58:52.416465,Orin,18,74,6,35
30,15,480,2024-03-26 09:58:52.496697,Orin,14,74,6,35
30,15,480,2024-03-26 09:58:52.576176,Orin,19,74,6,35
30,15,480,2024-03-26 09:58:52.656037,Orin,19,74,6,35
30,15,480,2024-03-26 09:58:52.735076,Orin,17,74,6,35
30,15,480,2024-03-26 09:58:52.816446,Orin,18,74,6,35
30,15,480,2024-03-26 09:58:52.896771,Orin,20,74,6,35
30,15,480,2024-03-26 09:58:52.976561,Orin,17,74,6,35
30,15,480,2024-03-26 09:58:53.056769,Orin,17,74,6,35
30,15,480,2024-03-26 09:58:53.136296,Orin,13,74,6,35
30,15,480,2024-03-26 09:58:53.215894,Orin,18,74,6,35
30,15,480,2024-03-26 09:58:53.296479,Orin,18,74,6,35
33,15,480,2024-03-26 09:58:53.379648,Orin,19,74,6,35
30,15,480,2024-03-26 09:58:53.456765,Orin,11,74,6,35
30,15,480,2024-03-26 09:58:53.537038,Orin,16,74,6,35
30,15,480,2024-03-26 09:58:53.617286,Orin,17,74,6,35
30,15,480,2024-03-26 09:58:53.696555,Orin,15,74,6,35
30,15,480,2024-03-26 09:58:53.776378,Orin,15,74,6,35
30,15,480,2024-03-26 09:58:53.856567,Orin,15,74,6,35
30,15,480,2024-03-26 09:58:53.935990,Orin,23,74,6,35
30,15,480,2024-03-26 09:58:54.015083,Orin,20,74,6,35
31,15,480,2024-03-26 09:58:54.095097,Orin,22,74,6,35
30,15,480,2024-03-26 09:58:54.174408,Orin,13,74,6,35
30,15,480,2024-03-26 09:58:54.254075,Orin,18,74,6,35
30,15,480,2024-03-26 09:58:54.333569,Orin,17,74,6,35
30,15,480,2024-03-26 09:58:54.412766,Orin,17,74,6,35
30,15,480,2024-03-26 09:58:54.492829,Orin,17,74,6,35
33,15,480,2024-03-26 09:58:54.576180,Orin,18,74,6,35
30,15,480,2024-03-26 09:58:54.652363,Orin,17,74,6,35
30,15,480,2024-03-26 09:58:54.732231,Orin,14,74,6,35
30,15,480,2024-03-26 09:58:54.811836,Orin,22,74,6,35
30,15,480,2024-03-26 09:58:54.891556,Orin,22,74,6,35
31,15,480,2024-03-26 09:58:54.971839,Orin,18,74,6,35
33,15,480,2024-03-26 09:58:55.053261,Orin,19,74,6,35
33,15,480,2024-03-26 09:58:55.132729,Orin,15,74,6,35
33,15,480,2024-03-26 09:58:55.212209,Orin,18,74,6,35
33,15,480,2024-03-26 09:58:55.292034,Orin,15,74,6,35
33,15,480,2024-03-26 09:58:55.372181,Orin,18,74,6,35
33,15,480,2024-03-26 09:58:55.451222,Orin,22,74,6,35
34,15,480,2024-03-26 09:58:55.530629,Orin,18,74,6,35
33,15,480,2024-03-26 09:58:55.608781,Orin,15,74,6,35
33,15,480,2024-03-26 09:58:55.688347,Orin,17,74,6,35
38,15,480,2024-03-26 09:58:55.773035,Orin,14,74,6,35
33,15,480,2024-03-26 09:58:55.848510,Orin,15,74,6,35
33,15,480,2024-03-26 09:58:55.926960,Orin,19,74,6,35
33,15,480,2024-03-26 09:58:56.006729,Orin,18,74,6,35
33,15,480,2024-03-26 09:58:56.086318,Orin,19,74,6,35
33,15,480,2024-03-26 09:58:56.166492,Orin,22,74,6,35
33,15,480,2024-03-26 09:58:56.245485,Orin,14,74,6,35
33,15,480,2024-03-26 09:58:56.325254,Orin,18,74,6,35
33,15,480,2024-03-26 09:58:56.404528,Orin,17,74,6,35
33,15,480,2024-03-26 09:58:56.485442,Orin,18,74,6,35
34,15,480,2024-03-26 09:58:56.565615,Orin,17,74,6,35
33,15,480,2024-03-26 09:58:56.644939,Orin,18,74,6,35
34,15,480,2024-03-26 09:58:56.724652,Orin,20,74,6,35
33,15,480,2024-03-26 09:58:56.803532,Orin,17,74,6,35
33,15,480,2024-03-26 09:58:56.883579,Orin,20,74,6,35
37,15,480,2024-03-26 09:58:56.967668,Orin,18,74,6,35
33,15,480,2024-03-26 09:58:57.044081,Orin,13,74,6,35
33,15,480,2024-03-26 09:58:57.124137,Orin,16,74,6,35
33,15,480,2024-03-26 09:58:57.204129,Orin,17,74,6,35
33,15,480,2024-03-26 09:58:57.284241,Orin,19,74,6,35
33,15,480,2024-03-26 09:58:57.364208,Orin,16,74,6,35
33,15,480,2024-03-26 09:58:57.444319,Orin,16,74,6,35
33,15,480,2024-03-26 09:58:57.524306,Orin,18,74,6,35
33,15,480,2024-03-26 09:58:57.603911,Orin,20,74,6,35
33,15,480,2024-03-26 09:58:57.683773,Orin,18,74,6,35
33,15,480,2024-03-26 09:58:57.763688,Orin,21,74,6,35
32,15,480,2024-03-26 09:58:57.843372,Orin,20,74,6,35
34,15,480,2024-03-26 09:58:57.924239,Orin,17,74,6,35
33,15,480,2024-03-26 09:58:58.004054,Orin,16,74,6,35
33,15,480,2024-03-26 09:58:58.083937,Orin,18,74,6,35
38,15,480,2024-03-26 09:58:58.168725,Orin,16,74,6,35
33,15,480,2024-03-26 09:58:58.244185,Orin,17,74,6,35
33,15,480,2024-03-26 09:58:58.323223,Orin,31,74,6,35
36,15,480,2024-03-26 09:58:58.406153,Orin,28,74,6,35
34,15,480,2024-03-26 09:58:58.482345,Orin,15,74,6,35
33,15,480,2024-03-26 09:58:58.561466,Orin,17,74,6,35
33,15,480,2024-03-26 09:58:58.640486,Orin,14,74,6,35
33,15,480,2024-03-26 09:58:58.720248,Orin,17,74,6,35
38,15,480,2024-03-26 09:58:58.803851,Orin,14,74,6,35
33,15,480,2024-03-26 09:58:58.879224,Orin,20,74,6,35
33,15,480,2024-03-26 09:58:58.959466,Orin,22,74,6,35
33,15,480,2024-03-26 09:58:59.038607,Orin,18,74,6,35
33,15,480,2024-03-26 09:58:59.119421,Orin,20,74,6,35
33,15,480,2024-03-26 09:58:59.198707,Orin,18,74,6,35
33,15,480,2024-03-26 09:58:59.278515,Orin,22,74,6,35
33,15,480,2024-03-26 09:58:59.359219,Orin,14,74,6,35
33,15,480,2024-03-26 09:58:59.439352,Orin,20,74,6,35
33,15,480,2024-03-26 09:58:59.519908,Orin,16,74,6,35
33,15,480,2024-03-26 09:58:59.599737,Orin,14,74,6,35
33,15,480,2024-03-26 09:58:59.679451,Orin,22,74,6,35
33,15,480,2024-03-26 09:58:59.760053,Orin,18,74,6,35
33,15,480,2024-03-26 09:58:59.839623,Orin,16,74,6,35
33,15,480,2024-03-26 09:58:59.918584,Orin,19,74,6,35
38,15,480,2024-03-26 09:59:00.003733,Orin,14,74,6,35
33,15,480,2024-03-26 09:59:00.078686,Orin,24,74,6,35
33,15,480,2024-03-26 09:59:00.159196,Orin,16,74,6,35
33,15,480,2024-03-26 09:59:00.238691,Orin,17,74,6,35
34,15,480,2024-03-26 09:59:00.319652,Orin,20,74,6,35
33,15,480,2024-03-26 09:59:00.398611,Orin,18,74,6,35
33,15,480,2024-03-26 09:59:00.479300,Orin,20,74,6,35
33,15,480,2024-03-26 09:59:00.559176,Orin,16,74,6,35
34,15,480,2024-03-26 09:59:00.639567,Orin,20,74,6,35
34,15,480,2024-03-26 09:59:00.719925,Orin,18,74,6,35
33,15,480,2024-03-26 09:59:00.799935,Orin,16,74,6,35
34,15,480,2024-03-26 09:59:00.880202,Orin,16,74,6,35
34,15,480,2024-03-26 09:59:00.960097,Orin,18,74,6,35
34,15,480,2024-03-26 09:59:01.039975,Orin,18,74,6,35
34,15,480,2024-03-26 09:59:01.119658,Orin,18,74,6,35
37,15,480,2024-03-26 09:59:01.202534,Orin,21,74,6,35
33,15,480,2024-03-26 09:59:01.278692,Orin,19,74,6,35
33,15,480,2024-03-26 09:59:01.358793,Orin,18,74,6,35
34,15,480,2024-03-26 09:59:01.439157,Orin,16,74,6,35
34,15,480,2024-03-26 09:59:01.519675,Orin,22,74,6,35
34,15,480,2024-03-26 09:59:01.600363,Orin,16,74,6,35
33,15,480,2024-03-26 09:59:01.680367,Orin,14,74,6,35
34,15,480,2024-03-26 09:59:01.760624,Orin,14,74,6,35
33,15,480,2024-03-26 09:59:01.840077,Orin,16,74,6,35
34,15,480,2024-03-26 09:59:01.920007,Orin,14,74,6,35
33,15,480,2024-03-26 09:59:01.998984,Orin,18,74,6,35
33,15,480,2024-03-26 09:59:02.196667,Orin,44,74,7,35
34,15,480,2024-03-26 09:59:02.276803,Orin,17,74,6,35
31,15,480,2024-03-26 09:59:02.353779,Orin,15,74,6,35
33,15,480,2024-03-26 09:59:02.436015,Orin,16,74,6,35
32,15,480,2024-03-26 09:59:02.515861,Orin,25,74,6,35
32,15,480,2024-03-26 09:59:02.596283,Orin,20,74,6,35
32,15,480,2024-03-26 09:59:02.676518,Orin,16,74,6,35
32,15,480,2024-03-26 09:59:02.756008,Orin,13,74,6,35
31,15,480,2024-03-26 09:59:02.834442,Orin,20,74,6,35
32,15,480,2024-03-26 09:59:02.914922,Orin,13,74,6,35
35,15,480,2024-03-26 09:59:02.997660,Orin,14,74,6,35
32,15,480,2024-03-26 09:59:03.074154,Orin,19,74,6,35
32,15,480,2024-03-26 09:59:03.153623,Orin,17,74,6,35
31,15,480,2024-03-26 09:59:03.232291,Orin,18,74,6,35
32,15,480,2024-03-26 09:59:03.313192,Orin,29,74,6,35
33,15,480,2024-03-26 09:59:03.395957,Orin,34,74,6,35
33,15,480,2024-03-26 09:59:03.476232,Orin,18,74,6,35
32,15,480,2024-03-26 09:59:03.555173,Orin,23,74,6,35
29,15,480,2024-03-26 09:59:03.631446,Orin,15,74,6,35
29,15,480,2024-03-26 09:59:03.709752,Orin,17,74,6,35
28,15,480,2024-03-26 09:59:03.788422,Orin,17,74,6,35
29,15,480,2024-03-26 09:59:03.870750,Orin,21,74,6,35
29,15,480,2024-03-26 09:59:03.951105,Orin,20,74,6,35
29,15,480,2024-03-26 09:59:04.031260,Orin,18,74,6,35
29,15,480,2024-03-26 09:59:04.112273,Orin,16,74,6,35
32,15,480,2024-03-26 09:59:04.194682,Orin,14,74,6,35
29,15,480,2024-03-26 09:59:04.270777,Orin,17,74,6,35
29,15,480,2024-03-26 09:59:04.350733,Orin,30,74,6,35
29,15,480,2024-03-26 09:59:04.431067,Orin,34,74,6,35
29,15,480,2024-03-26 09:59:04.510392,Orin,16,74,6,35
30,15,480,2024-03-26 09:59:04.591120,Orin,17,74,6,35
29,15,480,2024-03-26 09:59:04.670116,Orin,17,74,6,35
29,15,480,2024-03-26 09:59:04.750156,Orin,20,74,6,35
32,15,480,2024-03-26 09:59:04.832117,Orin,20,74,6,35
29,15,480,2024-03-26 09:59:04.908531,Orin,15,74,6,35
29,15,480,2024-03-26 09:59:04.989793,Orin,18,74,6,35
29,15,480,2024-03-26 09:59:05.069766,Orin,18,74,6,35
29,15,480,2024-03-26 09:59:05.150635,Orin,14,74,6,35
30,15,480,2024-03-26 09:59:05.232191,Orin,16,74,6,35
30,15,480,2024-03-26 09:59:05.312886,Orin,18,74,6,35
32,15,480,2024-03-26 09:59:05.395765,Orin,14,74,6,35
29,15,480,2024-03-26 09:59:05.472820,Orin,20,74,6,35
29,15,480,2024-03-26 09:59:05.551962,Orin,15,74,6,35
29,15,480,2024-03-26 09:59:05.631326,Orin,20,74,6,35
30,15,480,2024-03-26 09:59:05.712406,Orin,18,74,6,35
29,15,480,2024-03-26 09:59:05.792264,Orin,15,74,6,35
29,15,480,2024-03-26 09:59:05.871640,Orin,22,74,6,35
29,15,480,2024-03-26 09:59:05.951484,Orin,18,74,6,35
32,15,480,2024-03-26 09:59:06.033287,Orin,18,74,6,35
29,15,480,2024-03-26 09:59:06.111643,Orin,20,74,6,35
30,15,480,2024-03-26 09:59:06.191573,Orin,20,74,6,35
30,15,480,2024-03-26 09:59:06.271569,Orin,20,74,6,35
29,15,480,2024-03-26 09:59:06.351010,Orin,19,74,6,35
30,15,480,2024-03-26 09:59:06.431862,Orin,14,74,6,35
30,15,480,2024-03-26 09:59:06.512651,Orin,22,74,6,35
32,15,480,2024-03-26 09:59:06.594362,Orin,16,74,6,35
29,15,480,2024-03-26 09:59:06.672009,Orin,19,74,6,35
31,15,480,2024-03-26 09:59:06.752694,Orin,14,74,6,35
29,15,480,2024-03-26 09:59:06.831183,Orin,19,74,6,35
29,15,480,2024-03-26 09:59:06.912133,Orin,14,74,6,35
30,15,480,2024-03-26 09:59:06.993524,Orin,20,74,6,35
30,15,480,2024-03-26 09:59:07.073075,Orin,17,74,6,35
29,15,480,2024-03-26 09:59:07.152492,Orin,17,74,6,35
32,15,480,2024-03-26 09:59:07.235259,Orin,19,74,6,35
30,15,480,2024-03-26 09:59:07.311855,Orin,15,74,6,35
30,15,480,2024-03-26 09:59:07.391080,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:07.471066,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:07.550799,Orin,18,74,6,35
29,15,480,2024-03-26 09:59:07.630154,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:07.710067,Orin,17,74,6,35
32,15,480,2024-03-26 09:59:07.791372,Orin,20,74,6,35
29,15,480,2024-03-26 09:59:07.868421,Orin,17,74,6,35
29,15,480,2024-03-26 09:59:07.947584,Orin,17,74,6,35
29,15,480,2024-03-26 09:59:08.028441,Orin,14,74,6,35
29,15,480,2024-03-26 09:59:08.108524,Orin,16,74,6,35
29,15,480,2024-03-26 09:59:08.188147,Orin,17,74,6,35
29,15,480,2024-03-26 09:59:08.267129,Orin,21,74,6,35
29,15,480,2024-03-26 09:59:08.346964,Orin,20,74,6,35
32,15,480,2024-03-26 09:59:08.429116,Orin,20,74,6,35
30,15,480,2024-03-26 09:59:08.506816,Orin,19,74,6,35
29,15,480,2024-03-26 09:59:08.586233,Orin,20,74,6,35
29,15,480,2024-03-26 09:59:08.665705,Orin,20,74,6,35
29,15,480,2024-03-26 09:59:08.744722,Orin,17,74,6,35
29,15,480,2024-03-26 09:59:08.823254,Orin,16,74,6,35
30,15,480,2024-03-26 09:59:08.904403,Orin,15,74,6,35
29,15,480,2024-03-26 09:59:08.984370,Orin,18,74,6,35
29,15,480,2024-03-26 09:59:09.064105,Orin,14,74,6,35
30,15,480,2024-03-26 09:59:09.144672,Orin,17,74,6,35
29,15,480,2024-03-26 09:59:09.223015,Orin,24,74,6,35
30,15,480,2024-03-26 09:59:09.303572,Orin,17,74,6,35
30,15,480,2024-03-26 09:59:09.384003,Orin,14,74,6,35
30,15,480,2024-03-26 09:59:09.464344,Orin,15,74,6,35
30,15,480,2024-03-26 09:59:09.545076,Orin,20,74,6,35
33,15,480,2024-03-26 09:59:09.628376,Orin,16,74,6,35
30,15,480,2024-03-26 09:59:09.704416,Orin,17,74,6,35
30,15,480,2024-03-26 09:59:09.784608,Orin,14,74,6,35
30,15,480,2024-03-26 09:59:09.864296,Orin,15,74,6,35
29,15,480,2024-03-26 09:59:09.944710,Orin,16,74,6,35
30,15,480,2024-03-26 09:59:10.024672,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:10.104459,Orin,15,74,6,35
30,15,480,2024-03-26 09:59:10.184585,Orin,17,74,6,35
30,15,480,2024-03-26 09:59:10.264712,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:10.343968,Orin,21,74,6,35
30,15,480,2024-03-26 09:59:10.423540,Orin,22,74,6,35
30,15,480,2024-03-26 09:59:10.502870,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:10.582406,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:10.662250,Orin,13,74,6,35
30,15,480,2024-03-26 09:59:10.741058,Orin,25,74,6,35
32,15,480,2024-03-26 09:59:10.823314,Orin,23,74,6,35
30,15,480,2024-03-26 09:59:10.900390,Orin,17,74,6,35
30,15,480,2024-03-26 09:59:10.979201,Orin,20,74,6,35
30,15,480,2024-03-26 09:59:11.059556,Orin,17,74,6,35
30,15,480,2024-03-26 09:59:11.139292,Orin,18,74,6,35
29,15,480,2024-03-26 09:59:11.218772,Orin,20,74,6,35
30,15,480,2024-03-26 09:59:11.298665,Orin,19,74,6,35
30,15,480,2024-03-26 09:59:11.378582,Orin,23,74,6,35
30,15,480,2024-03-26 09:59:11.457536,Orin,13,74,6,35
30,15,480,2024-03-26 09:59:11.537148,Orin,15,74,6,35
30,15,480,2024-03-26 09:59:11.616789,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:11.696591,Orin,17,74,6,35
30,15,480,2024-03-26 09:59:11.775680,Orin,17,74,6,35
29,15,480,2024-03-26 09:59:11.854115,Orin,20,74,6,35
31,15,480,2024-03-26 09:59:11.934445,Orin,20,74,6,35
33,15,480,2024-03-26 09:59:12.016568,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:12.092492,Orin,17,74,6,35
30,15,480,2024-03-26 09:59:12.172693,Orin,19,74,6,35
30,15,480,2024-03-26 09:59:12.252696,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:12.332840,Orin,13,74,6,35
30,15,480,2024-03-26 09:59:12.413680,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:12.492327,Orin,15,74,6,35
31,15,480,2024-03-26 09:59:12.572990,Orin,15,74,6,35
34,15,480,2024-03-26 09:59:12.655912,Orin,25,74,6,35
30,15,480,2024-03-26 09:59:12.732514,Orin,17,74,6,35
30,15,480,2024-03-26 09:59:12.813353,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:12.892251,Orin,14,74,6,35
30,15,480,2024-03-26 09:59:12.972365,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:13.052553,Orin,17,74,6,35
29,15,480,2024-03-26 09:59:13.132251,Orin,18,74,6,35
33,15,480,2024-03-26 09:59:13.215227,Orin,22,74,6,35
31,15,480,2024-03-26 09:59:13.292141,Orin,19,74,6,35
30,15,480,2024-03-26 09:59:13.370679,Orin,20,74,6,35
30,15,480,2024-03-26 09:59:13.450137,Orin,19,74,6,35
30,15,480,2024-03-26 09:59:13.529745,Orin,16,74,6,35
30,15,480,2024-03-26 09:59:13.608548,Orin,15,74,6,35
30,15,480,2024-03-26 09:59:13.688137,Orin,17,74,6,35
30,15,480,2024-03-26 09:59:13.767084,Orin,25,74,6,35
32,15,480,2024-03-26 09:59:13.849391,Orin,25,74,6,35
30,15,480,2024-03-26 09:59:13.927071,Orin,17,74,6,35
30,15,480,2024-03-26 09:59:14.006938,Orin,16,74,6,35
30,15,480,2024-03-26 09:59:14.085672,Orin,17,74,6,35
30,15,480,2024-03-26 09:59:14.164904,Orin,19,74,6,35
31,15,480,2024-03-26 09:59:14.245527,Orin,17,74,6,35
30,15,480,2024-03-26 09:59:14.324553,Orin,13,74,6,35
30,15,480,2024-03-26 09:59:14.404696,Orin,14,74,6,35
30,15,480,2024-03-26 09:59:14.484993,Orin,17,74,6,35
30,15,480,2024-03-26 09:59:14.564250,Orin,19,74,6,35
30,15,480,2024-03-26 09:59:14.643461,Orin,16,74,6,35
30,15,480,2024-03-26 09:59:14.725274,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:14.804547,Orin,15,74,6,35
30,15,480,2024-03-26 09:59:14.885542,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:14.966487,Orin,10,74,6,35
32,15,480,2024-03-26 09:59:15.049638,Orin,21,74,6,35
30,15,480,2024-03-26 09:59:15.126712,Orin,19,74,6,35
30,15,480,2024-03-26 09:59:15.208451,Orin,21,74,6,35
29,15,480,2024-03-26 09:59:15.286375,Orin,15,74,6,35
30,15,480,2024-03-26 09:59:15.366073,Orin,17,74,6,35
30,15,480,2024-03-26 09:59:15.445881,Orin,19,74,6,35
30,15,480,2024-03-26 09:59:15.527631,Orin,20,74,6,35
31,15,480,2024-03-26 09:59:15.610775,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:15.690851,Orin,17,74,6,35
29,15,480,2024-03-26 09:59:15.769639,Orin,15,74,6,35
30,15,480,2024-03-26 09:59:15.850511,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:15.929919,Orin,17,74,6,35
30,15,480,2024-03-26 09:59:16.009199,Orin,17,74,6,35
29,15,480,2024-03-26 09:59:16.087811,Orin,17,74,6,35
29,15,480,2024-03-26 09:59:16.167775,Orin,22,74,6,35
33,15,480,2024-03-26 09:59:16.250989,Orin,22,74,6,35
30,15,480,2024-03-26 09:59:16.327420,Orin,22,74,6,35
30,15,480,2024-03-26 09:59:16.407207,Orin,20,74,6,35
30,15,480,2024-03-26 09:59:16.487910,Orin,23,74,6,35
30,15,480,2024-03-26 09:59:16.567215,Orin,20,74,6,35
30,15,480,2024-03-26 09:59:16.647291,Orin,17,74,6,35
29,15,480,2024-03-26 09:59:16.727416,Orin,18,74,6,35
29,15,480,2024-03-26 09:59:16.808004,Orin,16,74,6,35
29,15,480,2024-03-26 09:59:16.887540,Orin,17,74,6,35
30,15,480,2024-03-26 09:59:16.968741,Orin,16,74,6,35
30,15,480,2024-03-26 09:59:17.047781,Orin,24,74,6,35
30,15,480,2024-03-26 09:59:17.127423,Orin,19,74,6,35
30,15,480,2024-03-26 09:59:17.207123,Orin,20,74,6,35
31,15,480,2024-03-26 09:59:17.287340,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:17.366537,Orin,20,74,6,35
34,15,480,2024-03-26 09:59:17.450226,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:17.525788,Orin,13,74,6,35
30,15,480,2024-03-26 09:59:17.604464,Orin,21,74,6,35
30,15,480,2024-03-26 09:59:17.685669,Orin,14,74,6,35
30,15,480,2024-03-26 09:59:17.766126,Orin,17,74,6,35
30,15,480,2024-03-26 09:59:17.845609,Orin,15,74,6,35
30,15,480,2024-03-26 09:59:17.924732,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:18.004045,Orin,19,74,6,35
30,15,480,2024-03-26 09:59:18.083718,Orin,16,74,6,35
30,15,480,2024-03-26 09:59:18.162862,Orin,22,74,6,35
30,15,480,2024-03-26 09:59:18.242905,Orin,22,74,6,35
30,15,480,2024-03-26 09:59:18.322369,Orin,17,74,6,35
29,15,480,2024-03-26 09:59:18.399770,Orin,17,74,6,35
30,15,480,2024-03-26 09:59:18.480133,Orin,22,74,6,35
30,15,480,2024-03-26 09:59:18.559749,Orin,20,74,6,35
33,15,480,2024-03-26 09:59:18.641736,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:18.718067,Orin,17,74,6,35
30,15,480,2024-03-26 09:59:18.798105,Orin,19,74,6,35
30,15,480,2024-03-26 09:59:18.877449,Orin,13,74,6,35
30,15,480,2024-03-26 09:59:18.957326,Orin,13,74,6,35
31,15,480,2024-03-26 09:59:19.037698,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:19.117508,Orin,19,74,6,35
30,15,480,2024-03-26 09:59:19.196022,Orin,17,74,6,35
30,15,480,2024-03-26 09:59:19.276190,Orin,20,74,6,35
30,15,480,2024-03-26 09:59:19.355425,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:19.435521,Orin,22,74,6,35
30,15,480,2024-03-26 09:59:19.515118,Orin,18,74,6,35
30,15,480,2024-03-26 09:59:19.594413,Orin,15,74,6,35
29,15,480,2024-03-26 09:59:19.672821,Orin,17,74,6,35
30,15,480,2024-03-26 09:59:19.752594,Orin,17,74,6,35
33,15,480,2024-03-26 09:59:19.835668,Orin,16,74,6,35
30,15,480,2024-03-26 09:59:19.912585,Orin,14,74,6,35
31,15,480,2024-03-26 09:59:19.992216,Orin,22,74,6,35
30,15,480,2024-03-26 09:59:20.072154,Orin,19,74,6,35
30,15,480,2024-03-26 09:59:20.151735,Orin,20,74,6,35
30,15,480,2024-03-26 09:59:20.231236,Orin,23,74,6,35
30,15,480,2024-03-26 09:59:20.310819,Orin,22,74,6,35
29,15,480,2024-03-26 09:59:20.390981,Orin,14,74,6,35
32,15,480,2024-03-26 09:59:20.472742,Orin,21,74,6,35
30,15,480,2024-03-26 09:59:20.551754,Orin,17,74,6,35
30,15,480,2024-03-26 09:59:20.632208,Orin,24,74,6,35
